URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Floor Type,Heat Type,Cool Type,Tax Amount,Zip Code,Noise Level,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/8504-Silkwood-Ct-89134/home/29150411,40,36,34,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"8504 Silkwood Ct,Las Vegas,NV89134",579000,3,2,2115,"$3,842 ",107 days,1990,"Residential, Single Family Residence",One Story,$165 ,"7,841",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2520,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1633-Palmae-Way-89128/home/29168774,61,41,49,Edythe & Lloyd Katz Elementary School,4,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"1633 Palmae Way,Las Vegas,NV89128",475000,4,2.5,2167,"$3,030 ",110 days,1989,"Residential, Single Family Residence",Two Story,0,"4,792",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2227,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3190-Mountain-Spring-Rd-89146/home/29539960,67,38,56,Elaine Wynn Elementary School,3,Kenny C Guinn Middle School,5,Education W Clark High School,3,"3190 Mountain Spring Rd,Las Vegas,NV89146",459000,5,3,2026,"$2,863 ",113 days,1978,"Residential, Single Family Residence",One Story,0,"7,841",2,"Laminate, Tile","Central, Gas","Central Air, Electric",1380,89146,Medium,Major,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1208-Lucia-Dr-89128/home/29198171,53,38,57,Edythe & Lloyd Katz Elementary School,4,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"1208 Lucia Dr,Las Vegas,NV89128",499000,3,2.5,1629,"$3,151 ",114 days,1992,"Residential, Single Family Residence",Two Story,0,"4,356",2,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",1962,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3090-Lindell-Rd-89146/home/29539877,61,40,49,Elaine Wynn Elementary School,3,Kenny C Guinn Middle School,5,Education W Clark High School,3,"3090 Lindell Rd,Las Vegas,NV89146",344999,3,1,960,"$2,131 ",114 days,1973,"Residential, Single Family Residence",One Story,0,"7,841",0,"Hardwood, Tile","Central, Gas","Central Air, Electric",778,89146,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6607-Costa-Brava-Rd-89146/home/29543574,59,41,45,R Guild Gray Elementary School,4,Kenny C Guinn Middle School,5,Bonanza High School,3,"6607 Costa Brava Rd,Las Vegas,NV89146",949999,4,2.5,3071,"$5,917 ",114 days,1978,"Residential, Single Family Residence",Two Story,0,11761,3,Hardwood,"Central, Gas","Central Air, Electric",2739,89146,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2433-Palmridge-Dr-89134/home/29150267,43,36,34,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2433 Palmridge Dr,Las Vegas,NV89134",398095,2,2,1636,"$2,916 ",121 days,1992,"Residential, Townhouse",One Story,$379 ,"3,049",2,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric",1841,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1071-Sweeney-Ave-89104/home/29456169,72,54,51,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1071 Sweeney Ave,Las Vegas,NV89104",345000,3,1,1070,"$2,126 ",23 days,1944,"Residential, Single Family Residence",One Story,0,"6,098",0,Ceramic Tile,"Central, Electric","Central Air, Electric",724,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2909-Bel-Air-Dr-89109/home/29465953,62,45,45,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"2909 Bel Air Dr,Las Vegas,NV89109",609999,3,2.5,1672,"$4,034 ",23 days,1974,"Residential, Single Family Residence",Two Story,$228 ,"5,227",2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",1841,89109,Medium,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3912-Torsby-Pl-89119/home/29500977,60,48,67,Ruby S Thomas Elementary School,2,William E Orr Middle School,3,Valley High School,1,"3912 Torsby Pl,Las Vegas,NV89119",210000,2,1,772,"$1,563 ",24 days,1973,"Residential, Townhouse",One Story,$275 ,"1,742",0,Tile,"Central, Gas","Central Air, Electric",369,89119,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1828-Walnut-Hollow-St-89115/home/178669320,48,42,44,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1828 Walnut Hollow St,Las Vegas,NV89115",366835,4,3,1453,"$2,313 ",26 days,2023,"Residential, Single Family Residence",Two Story,$65 ,"2,485",1,"Carpet, Tile","Central, Gas","Central Air, Electric, ENERGY STAR Qualified Equipment",619,89115,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/909-E-Saint-Louis-Ave-89104/home/29456976,62,49,51,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"909 E Saint Louis Ave,Las Vegas,NV89104",498000,3,2,1463,"$3,061 ",26 days,1960,"Residential, Single Family Residence",One Story,0,"7,405",0,"Carpet, Ceramic Tile, Laminate","Central, Electric","Central Air, Electric",949,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4501-Buena-Vista-Dr-89102/home/29463013,67,40,55,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"4501 Buena Vista Dr,Las Vegas,NV89102",315900,3,2.5,1365,"$2,148 ",84 days,1974,"Residential, Townhouse",Two Story,$195 ,"1,307",2,Tile,"Central, Gas","Central Air, Electric",742,89102,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3035-El-Camino-Rd-89146/home/29538666,45,38,40,R Guild Gray Elementary School,4,Kenny C Guinn Middle School,5,Bonanza High School,3,"3035 El Camino Rd,Las Vegas,NV89146",850000,4,2,2474,"$5,247 ",84 days,1967,"Residential, Single Family Residence",One Story,0,27007,0,"Carpet, Tile","Central, Electric","Central Air, Electric",1883,89146,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1855-N-Lamb-Blvd-89115/home/29365868,57,41,44,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1855 N Lamb Blvd,Las Vegas,NV89115",650000,4,3,1876,"$3,982 ",84 days,1961,"Residential, Single Family Residence",One Story,0,27878,0,Tile,"Central, Electric","Central Air, Electric",1085,89115,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3285-Lindell-Rd-89146/home/29539235,69,39,51,Elaine Wynn Elementary School,3,Kenny C Guinn Middle School,5,Education W Clark High School,3,"3285 Lindell Rd,Las Vegas,NV89146",849000,3,3.5,3276,"$5,411 ",86 days,1979,"Residential, Single Family Residence",Two Story,0,20473,2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric, 2 Units",3927,89146,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1414-S-13th-St-89104/home/29451509,72,49,52,Crestwood Elementary School,4,John C Fremont Middle School,5,Valley High School,1,"1414 S 13th St,Las Vegas,NV89104",360000,3,1,1068,"$2,215 ",87 days,1944,"Residential, Single Family Residence",One Story,0,"6,098",0,"Carpet, Ceramic Tile, Laminate","Central, Electric","Central Air, Electric, 2 Units",713,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1241-Blazing-Sand-St-89110/home/29378262,5,19,30,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1241 Blazing Sand St,Las Vegas,NV89110",469229,4,2,2019,"$2,941 ",18 days,1996,"Residential, Single Family Residence",One Story,0,"8,276",2,"Carpet, Hardwood, Tile","Central, Electric","Central Air, Gas, High Efficiency",1581,89110,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5776-Yerington-Ave-89110/home/29394128,15,36,31,Richard J Rundle Elementary School,3,Duane D Keller Middle School,2,Eldorado High School,1,"5776 Yerington Ave,Las Vegas,NV89110",399987,2,2,1168,"$2,474 ",18 days,1989,"Residential, Single Family Residence",One Story,0,"4,356",2,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",947,89110,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1936-Neoga-St-89115/home/148024860,53,42,34,Lomie G. Heard Elementary School A Marzano Academy,5,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"1936 Neoga St,Las Vegas,NV89115",399000,4,2,1782,"$2,657 ",18 days,2019,"Residential, Single Family Residence",One Story,$37 ,"5,663",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2769,89115,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6510-Viewpoint-Dr-89156/home/29372601,59,32,47,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6510 Viewpoint Dr,Las Vegas,NV89156",535000,3,3,2901,"$3,407 ",21 days,1979,"Residential, Single Family Residence",One Story,0,22651,3,"Carpet, Ceramic Tile, Laminate","Central, Gas","Central Air, Electric, 2 Units",2444,89156,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5853-Killala-Ct-89110/home/29379674,15,31,30,Stanford Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"5853 Killala Ct,Las Vegas,NV89110",365000,3,2.5,1561,"$2,259 ",22 days,1987,"Residential, Single Family Residence",Two Story,0,"5,227",2,Laminate,"Central, Gas","Central Air, Electric",885,89110,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/358-Linn-Ln-89110/home/29394094,44,39,47,Kirk Adams Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"358 Linn Ln,Las Vegas,NV89110",224000,2,1,700,"$1,580 ",22 days,1983,"Residential, Townhouse",One Story,$200 ,"1,307",0,Luxury Vinyl Plank,"Central, Electric","Central Air, Electric",465,89110,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6930-Canary-Ivy-Way-89156/home/29281663,57,32,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6930 Canary Ivy Way,Las Vegas,NV89156",310000,3,3,1363,"$2,008 ",25 days,2006,"Residential, Single Family Residence","Three Story, Tri-Level",$75 ,"1,742",2,"Linoleum, Vinyl","Gas, Multiple Heating Units","Central Air, Electric, 2 Units",917,89156,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1170-Fogg-St-89142/home/29002676,42,34,39,Dan Goldfarb Elementary School,6,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"1170 Fogg St,Las Vegas,NV89142",475000,4,2.5,2122,"$3,014 ",25 days,2005,"Residential, Single Family Residence",Two Story,0,"4,792",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2036,89142,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6479-Elwood-Mead-Ave-89156/unit-101/home/29480521,60,32,47,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6479 Elwood Mead Ave #101,Las Vegas,NV89156",265000,2,2,1218,"$1,771 ",29 days,2007,"Residential, Townhouse",Two Story,$122 ,"1,307",1,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",752,89156,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6538-Lucky-Boy-Dr-89110/home/29378309,6,19,30,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6538 Lucky Boy Dr,Las Vegas,NV89110",485000,3,2,2349,"$3,037 ",29 days,1998,"Residential, Single Family Residence",One Story,0,"9,148",3,Carpet,"Central, Gas","Central Air, Electric",1597,89110,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6328-Kell-Ln-89156/home/29372566,39,32,35,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6328 Kell Ln,Las Vegas,NV89156",699990,4,3.5,3349,"$4,467 ",30 days,1990,"Residential, Single Family Residence","One Story, Custom",0,22216,3,Ceramic Tile,"Central, Gas, Multiple Heating Units","Central Air, Electric, Refrigerated, 2 Units",3310,89156,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/255-S-17th-St-89101/home/29349114,88,52,69,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"255 S 17th St,Las Vegas,NV89101",330000,5,2,1669,"$2,034 ",30 days,1942,"Residential, Single Family Residence",One Story,0,"6,534",0,"Ceramic Tile, Linoleum, Vinyl","Central, Electric","Central Air, Electric",696,89101,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1305-Norman-Ave-89104/home/29451798,78,53,53,Crestwood Elementary School,4,John C Fremont Middle School,5,Valley High School,1,"1305 Norman Ave,Las Vegas,NV89104",365000,3,2,1175,"$2,249 ",31 days,1944,"Residential, Single Family Residence",One Story,0,"6,534",0,Tile,"Central, Electric","Central Air, Electric",758,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6570-Viewpoint-Dr-89156/home/29372600,54,32,49,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6570 Viewpoint Dr,Las Vegas,NV89156",505000,5,3.5,3736,"$3,328 ",32 days,1987,"Residential, Single Family Residence",One Story,0,21780,3,Carpet,"Central, Gas","Central Air, Electric",3645,89156,Low,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6350-Waterdragon-Ave-89110/home/29893962,6,23,28,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6350 Waterdragon Ave,Las Vegas,NV89110",565000,4,2.5,2882,"$3,589 ",36 days,2002,"Residential, Single Family Residence",Two Story,$15 ,"9,148",3,"Ceramic Tile, Laminate","Gas, Multiple Heating Units","Central Air, Electric",2285,89110,Medium,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6160-Rocky-Top-Ave-89110/home/29933207,5,31,26,Kirk Adams Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"6160 Rocky Top Ave,Las Vegas,NV89110",772000,4,4,3457,"$4,980 ",162 days,2004,"Residential, Single Family Residence",Two Story,$90 ,11761,3,"Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",3212,89110,Medium,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/132-Hillsway-Dr-89110/home/29390310,60,45,51,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Las Vegas High School,3,"132 Hillsway Dr,Las Vegas,NV89110",249000,3,2,1081,"$1,558 ",164 days,1978,"Residential, Single Family Residence",One Story,0,"6,534",1,"Carpet, Tile","Central, Gas","Central Air, Gas",807,89110,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2100-Fred-Brown-Dr-89106/home/29860988,62,41,48,Kermit R Booker Senior Elementary School,3,,,Western High School,1,"2100 Fred Brown Dr,Las Vegas,NV89106",332900,3,2,1309,"$2,123 ",166 days,2001,"Residential, Single Family Residence",One Story,$55 ,"4,356",2,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",897,89106,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1525-Linden-Ave-89101/home/29348652,63,49,60,Halle Hewetson Elementary School,4,J D Smith Middle School,2,Rancho High School,4,"1525 Linden Ave,Las Vegas,NV89101",584999,6,4,4800,"$3,621 ",168 days,1957,"Residential, Single Family Residence",Two Story,0,"6,534",0,"Carpet, Tile","Electric, Multiple Heating Units, Solar","Central Air, Electric, 2 Units",1420,89101,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3430-Townhouse-Dr-89121/home/29422112,61,41,47,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3430 Townhouse Dr,Las Vegas,NV89121",399900,3,4,2549,"$2,616 ",168 days,1972,"Residential, Townhouse",Two Story,$155 ,"2,614",3,"Carpet, Ceramic Tile","Electric, Multiple Heating Units","Central Air, Electric, 2 Units",802,89121,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2705-Howard-Dr-89104/home/29451007,50,46,56,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"2705 Howard Dr,Las Vegas,NV89104",321900,4,2,1257,"$1,973 ",169 days,1957,"Residential, Single Family Residence",One Story,0,"6,098",0,"Carpet, Tile","Central, Gas","Central Air, Electric",552,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/146-Greenbriar-Townhouse-Way-89121/home/29413362,56,43,69,Will Beckley Elementary School,3,Jerome MacK Middle School,3,Chaparral High School,2,"146 Greenbriar Townhouse Way,Las Vegas,NV89121",244900,2,2,1320,"$1,653 ",170 days,1969,"Residential, Townhouse",Two Story,$143 ,"1,742",2,"Carpet, Linoleum, Vinyl","Central, Electric","Central Air, Electric",529,89121,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2828-Everglade-St-89142/home/29416917,18,41,39,,,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"2828 Everglade St,Las Vegas,NV89142",232900,3,2,1620,"$1,545 ",170 days,2006,"Residential, Manufactured Home","Manufactured House, One Story, Manufactured Home",$60 ,"5,227",0,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1080,89142,Medium,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3908-Montebello-Ave-89110/home/29386448,42,42,55,Oran K Gragson Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"3908 Montebello Ave,Las Vegas,NV89110",319900,3,2,1184,"$1,970 ",170 days,1973,"Residential, Single Family Residence",One Story,0,"6,534",0,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",652,89110,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4998-E-Philadelphia-Ave-89104/home/29281968,68,39,55,Cyril Wengert Elementary School,6,Jerome MacK Middle School,3,Chaparral High School,2,"4998 E Philadelphia Ave,Las Vegas,NV89104",394900,4,3,1963,"$2,545 ",171 days,2006,"Residential, Single Family Residence",Two Story,0,"4,792",2,Carpet,"Central, Gas","Central Air, Electric",2168,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6123-Canter-Glen-Ave-89122/home/29482185,0,15,34,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"6123 Canter Glen Ave,Las Vegas,NV89122",395000,3,2,1718,"$2,543 ",176 days,2007,"Residential, Single Family Residence",One Story,$38 ,"5,663",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",1680,89122,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6895-E-Washington-Ave-89110/home/29375283,7,0,20,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6895 E Washington Ave,Las Vegas,NV89110",649000,4,2.5,3310,"$4,161 ",176 days,1984,"Residential, Single Family Residence",Two Story,$91 ,20038,3,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2205,89110,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10717-Refectory-Ave-89135/home/29871718,10,32,29,Judy & John L Goolsby Elementary School,9,Victoria Fertitta Middle School,8,Palo Verde High School,6,"10717 Refectory Ave,Las Vegas,NV89135",687900,3,3,2313,"$4,581 ",15 days,2001,"Residential, Single Family Residence",One Story,$149 ,"6,534",3,"Carpet, Tile","Central, Gas","Central Air, Electric",3752,89135,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8390-Carmel-Ridge-Ct-89113/home/29582053,22,38,28,Lucille S Rogers Elementary School,8,Grant Sawyer Middle School,4,Durango High School,2,"8390 Carmel Ridge Ct,Las Vegas,NV89113",988888,2,3,2190,"$6,897 ",15 days,1989,"Residential, Single Family Residence",Two Story,$670 ,"5,663",2,"Laminate, Tile","Central, Gas","Central Air, Electric, 2 Units",3669,89113,Medium,Minimal,Minimal,Severe,Minimal
