URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Score (out of 10),Middle School Score (out of 10),High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Year Built,Property Type,HOA Dues,Lot Size,Garage Spaces,Has Pool,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor,Full Address,Zipcode
https://www.redfin.com/NV/Las-Vegas/8048-Calico-Mesa-St-89166/home/109871930,10,29,24,8,3,5,"8048 Calico Mesa St,Las Vegas,NV89166","$530,000 ",4,3.5,"2,865",2018,Single Family Residential,$138 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,8048 Calico Mesa St,89166
https://www.redfin.com/NV/Las-Vegas/9052-Drummer-Bay-Ave-89149/home/113168918,29,32,40,6,3,5,"9052 Drummer Bay Ave,Las Vegas,NV89149","$415,000 ",3,2.5,"1,731",2017,Single Family Residential,$105 ,"3,920",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,9052 Drummer Bay Ave,89149
https://www.redfin.com/NV/Las-Vegas/7084-Winstar-St-89131/home/147876257,8,24,26,7,7,5,"7084 Winstar St,Las Vegas,NV89131","$738,000 ",5,4,"2,829",2018,Single Family Residential,$108 ,13504,3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,7084 Winstar St,89131
https://www.redfin.com/NV/Las-Vegas/5200-Steep-Cliffs-Ave-89115/home/160676394,12,0,36,3,4,1,"5200 Steep Cliffs Ave,Las Vegas,NV89115","$280,000 ",3,2,"1,298",2019,Townhouse,$241 ,"1,307",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,5200 Steep Cliffs Ave,89115
https://www.redfin.com/NV/Las-Vegas/6731-Sycamore-Pines-St-89149/home/167621517,29,24,33,6,3,5,"6731 Sycamore Pines St,Las Vegas,NV89149","$720,000 ",3,2.5,"2,494",2020,Single Family Residential,$58 ,"7,405",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,6731 Sycamore Pines St,89149
https://www.redfin.com/NV/Las-Vegas/4943-Enlightenment-St-89130/home/167627501,50,40,42,7,3,5,"4943 Enlightenment St,Las Vegas,NV89130","$410,000 ",3,2.5,"1,762",2021,Single Family Residential,$49 ,"3,485",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4943 Enlightenment St,89130
https://www.redfin.com/NV/Las-Vegas/7490-Tucker-William-St-89149/home/169225931,3,0,30,8,3,5,"7490 Tucker William St,Las Vegas,NV89149","$1,297,750 ",4,3.5,"4,047",2020,Single Family Residential,$100 ,12197,3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,7490 Tucker William St,89149
https://www.redfin.com/NV/Las-Vegas/7310-Fruitful-Harvest-Ave-89131/home/109627949,10,0,26,9,7,5,"7310 Fruitful Harvest Ave,Las Vegas,NV89131","$699,900 ",3,2.5,"2,529",2015,Single Family Residential,$110 ,13068,3,FALSE,TRUE,Minimal,Minor,Severe,Minimal,7310 Fruitful Harvest Ave,89131
https://www.redfin.com/NV/Las-Vegas/9729-Treeline-Run-Ave-89166/home/109871848,18,29,25,8,3,5,"9729 Treeline Run Ave,Las Vegas,NV89166","$474,900 ",3,2.5,"2,256",2018,Single Family Residential,$140 ,"3,485",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,9729 Treeline Run Ave,89166
https://www.redfin.com/NV/Las-Vegas/4597-Townwall-St-89115/home/144792621,34,44,42,3,4,1,"4597 Townwall St,Las Vegas,NV89115","$248,000 ",2,2,"1,007",2018,Townhouse,$245 ,"1,307",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,4597 Townwall St,89115
https://www.redfin.com/NV/Las-Vegas/5251-Dubris-Dr-89115/home/166121066,43,45,50,3,4,1,"5251 Dubris Dr,Las Vegas,NV89115","$284,000 ",3,2,"1,195",2020,Townhouse,$245 ,"1,742",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,5251 Dubris Dr,89115
https://www.redfin.com/NV/Las-Vegas/6691-Viewpoint-Dr-89156/home/166133253,63,32,52,4,3,1,"6691 Viewpoint Dr,Las Vegas,NV89156","$520,000 ",4,3.5,"2,234",2023,Single Family Residential,$0 ,14375,2,FALSE,FALSE,Minimal,Major,Severe,Minimal,6691 Viewpoint Dr,89156
https://www.redfin.com/NV/Las-Vegas/8479-Hickam-Ave-89129/home/167639210,9,0,26,6,5,5,"8479 Hickam Ave,Las Vegas,NV89129","$1,475,000 ",4,3.5,"4,474",2019,Single Family Residential,$0 ,20473,4,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,8479 Hickam Ave,89129
https://www.redfin.com/NV/Las-Vegas/6499-Smithville-Ave-89142/home/169230515,19,39,40,6,4,3,"6499 Smithville Ave,Las Vegas,NV89142","$430,000 ",3,2.5,"2,053",2021,Single Family Residential,$71 ,"3,920",2,FALSE,TRUE,Major,Minor,Severe,Minimal,6499 Smithville Ave,89142
https://www.redfin.com/NV/Las-Vegas/8359-Lagunilla-Ave-89149/home/170969773,17,33,39,6,3,5,"8359 Lagunilla Ave,Las Vegas,NV89149","$457,000 ",3,2,"1,852",2021,Single Family Residential,$57 ,"4,792",2,FALSE,TRUE,0,0,0,0,8359 Lagunilla Ave,89149
https://www.redfin.com/NV/North-Las-Vegas/4660-Blaise-Ave-89084/unit-102/home/174788033,1,30,26,8,5,5,"4660 Blaise Ave #102,North Las Vegas,NV89084","$330,000 ",3,2.5,"1,399",2021,Townhouse,$207 ,871,2,TRUE,FALSE,0,0,0,0,4660 Blaise Ave #102,89084
https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-1/home/183991560,47,46,49,3,4,1,"4940 Chidlaw Ave #1,Las Vegas,NV89115","$274,798 ",2,2.5,"1,077",2023,Townhouse,$199 ,871,1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,4940 Chidlaw Ave #1,89115
https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-3/home/183991566,47,46,49,3,4,1,"4940 Chidlaw Ave #3,Las Vegas,NV89115","$325,458 ",3,2.5,"1,480",2023,Townhouse,$199 ,"1,307",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,4940 Chidlaw Ave #3,89115
https://www.redfin.com/NV/Las-Vegas/1721-Chapman-Dr-89104/home/28968907,52,42,46,4,5,1,"1721 Chapman Dr,Las Vegas,NV89104","$529,865 ",3,3,"3,288",1979,Single Family Residential,$0 ,12197,0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1721 Chapman Dr,89104
https://www.redfin.com/NV/Las-Vegas/2072-Sandy-Ln-89115/home/28987470,60,39,59,3,3,1,"2072 Sandy Ln,Las Vegas,NV89115","$303,830 ",3,2,"1,310",2004,Single Family Residential,$0 ,"2,614",0,FALSE,FALSE,Moderate,Minimal,Severe,Minimal,2072 Sandy Ln,89115
https://www.redfin.com/NV/Las-Vegas/2513-Huber-Heights-Dr-89128/home/29143035,42,36,37,5,7,3,"2513 Huber Heights Dr,Las Vegas,NV89128","$494,750 ",3,2.5,"2,118",1993,Single Family Residential,$0 ,"6,534",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2513 Huber Heights Dr,89128
https://www.redfin.com/NV/Las-Vegas/10000-Folsom-Dr-89134/home/29150813,36,28,27,7,7,6,"10000 Folsom Dr,Las Vegas,NV89134","$672,994 ",2,2,"1,520",1998,Single Family Residential,$0 ,"7,405",0,FALSE,FALSE,Minimal,Major,Severe,Minimal,10000 Folsom Dr,89134
https://www.redfin.com/NV/Las-Vegas/9629-Blue-Bell-Dr-89134/home/29153422,43,32,39,7,7,6,"9629 Blue Bell Dr,Las Vegas,NV89134","$353,964 ",2,1,"1,046",1993,Townhouse,$0 ,"2,614",0,FALSE,FALSE,Minimal,Minor,Severe,Minimal,9629 Blue Bell Dr,89134
https://www.redfin.com/NV/Las-Vegas/5520-Heron-Ave-89107/home/29232936,52,41,43,2,3,1,"5520 Heron Ave,Las Vegas,NV89107","$299,329 ",3,2,"1,218",1955,Single Family Residential,$0 ,"6,098",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,5520 Heron Ave,89107
https://www.redfin.com/NV/North-Las-Vegas/2723-E-Webb-Ave-89030/home/29329361,69,43,58,5,2,4,"2723 E Webb Ave,North Las Vegas,NV89030","$242,833 ",4,3,"2,093",1955,Single Family Residential,$0 ,"7,841",0,FALSE,FALSE,Moderate,Minimal,Severe,Minimal,2723 E Webb Ave,89030
https://www.redfin.com/NV/Las-Vegas/2000-Walnut-Ave-89101/home/29349009,71,46,61,3,4,1,"2000 Walnut Ave,Las Vegas,NV89101","$325,367 ",4,2,"1,912",1958,Single Family Residential,$0 ,"6,534",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2000 Walnut Ave,89101
https://www.redfin.com/NV/Las-Vegas/3625-Valley-Forge-Ave-89110/home/29384226,48,40,62,4,3,1,"3625 Valley Forge Ave,Las Vegas,NV89110","$332,526 ",3,2,"1,062",1977,Single Family Residential,$0 ,"6,098",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3625 Valley Forge Ave,89110
https://www.redfin.com/NV/Las-Vegas/2714-Bridgepointe-Dr-89121/home/29474142,21,45,50,4,3,1,"2714 Bridgepointe Dr,Las Vegas,NV89121","$341,925 ",2,2,"1,691",1986,Townhouse,$0 ,"2,614",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2714 Bridgepointe Dr,89121
https://www.redfin.com/NV/Las-Vegas/3020-Island-View-Ct-89117/home/29532628,21,40,44,7,5,5,"3020 Island View Ct,Las Vegas,NV89117","$1,930,290 ",4,4.5,"4,518",2001,Single Family Residential,$0 ,15246,0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3020 Island View Ct,89117
https://www.redfin.com/NV/Las-Vegas/3220-Lindell-Rd-89146/home/29539947,72,40,51,3,5,3,"3220 Lindell Rd,Las Vegas,NV89146","$434,941 ",3,2,"1,690",1979,Single Family Residential,$0 ,"6,970",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3220 Lindell Rd,89146
https://www.redfin.com/NV/Las-Vegas/6765-Painted-Morning-Ave-89142/home/104008439,12,36,24,0,4,3,"6765 Painted Morning Ave,Las Vegas,NV89142","$423,444 ",3,2,"1,801",2016,Single Family Residential,$0 ,"5,663",0,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,6765 Painted Morning Ave,89142
https://www.redfin.com/NV/Las-Vegas/2198-E-Desert-Inn-Rd-89169/home/28968463,65,41,49,5,5,1,"2198 E Desert Inn Rd,Las Vegas,NV89169","$180,000 ",2,1.5,"1,210",1972,Townhouse,$210 ,871,0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2198 E Desert Inn Rd,89169
https://www.redfin.com/NV/Las-Vegas/6658-Chapel-Heights-Ct-89156/home/28987722,57,31,47,4,3,1,"6658 Chapel Heights Ct,Las Vegas,NV89156","$520,000 ",4,2.5,"1,930",2004,Single Family Residential,$0 ,"10,019",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,6658 Chapel Heights Ct,89156
https://www.redfin.com/NV/Las-Vegas/6308-Barrington-Bridge-Ave-89122/home/29001418,0,0,46,2,4,2,"6308 Barrington Bridge Ave,Las Vegas,NV89122","$395,000 ",5,3,"2,122",2004,Single Family Residential,$65 ,"5,227",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,6308 Barrington Bridge Ave,89122
https://www.redfin.com/NV/Las-Vegas/3504-Durant-River-Dr-89122/home/29006829,4,0,42,0,4,2,"3504 Durant River Dr,Las Vegas,NV89122","$367,000 ",4,2.5,"1,709",2005,Single Family Residential,$48 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,3504 Durant River Dr,89122
https://www.redfin.com/NV/Las-Vegas/6511-Flatwoods-Bay-Ct-89122/home/29028748,2,28,45,0,4,2,"6511 Flatwoods Bay Ct,Las Vegas,NV89122","$325,000 ",3,2,"1,265",2006,Single Family Residential,$48 ,"3,485",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,6511 Flatwoods Bay Ct,89122
https://www.redfin.com/NV/Las-Vegas/3421-Greenwood-Springs-Dr-89122/home/29028858,3,0,45,0,4,2,"3421 Greenwood Springs Dr,Las Vegas,NV89122","$375,000 ",4,2,"1,442",2006,Single Family Residential,$48 ,"3,920",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,3421 Greenwood Springs Dr,89122
https://www.redfin.com/NV/Las-Vegas/3338-Mendocino-Forest-St-89122/home/29028992,1,0,43,2,4,2,"3338 Mendocino Forest St,Las Vegas,NV89122","$390,000 ",3,2,"1,552",2005,Single Family Residential,$79 ,"6,534",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,3338 Mendocino Forest St,89122
https://www.redfin.com/NV/Las-Vegas/5280-Shreve-Ave-89156/home/29052664,54,39,48,3,3,1,"5280 Shreve Ave,Las Vegas,NV89156","$254,000 ",2,1.5,868,2005,Single Family Residential,$94 ,"1,742",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,5280 Shreve Ave,89156
https://www.redfin.com/NV/Las-Vegas/2194-Dragon-Claw-Ln-89156/home/29180299,42,32,38,5,3,1,"2194 Dragon Claw Ln,Las Vegas,NV89156","$355,000 ",4,3,"1,655",2006,Single Family Residential,$74 ,"2,178",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,2194 Dragon Claw Ln,89156
https://www.redfin.com/NV/Las-Vegas/417-Freeman-Ave-89106/home/29325589,47,40,43,5,0,2,"417 Freeman Ave,Las Vegas,NV89106","$321,000 ",4,2,"1,344",1954,Single Family Residential,$0 ,"6,970",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,417 Freeman Ave,89106
https://www.redfin.com/NV/North-Las-Vegas/908-Stanley-Ave-89030/home/29326787,66,46,53,5,2,4,"908 Stanley Ave,North Las Vegas,NV89030","$325,000 ",4,2,"1,704",1953,Single Family Residential,$0 ,"5,663",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,908 Stanley Ave,89030
https://www.redfin.com/NV/Las-Vegas/1429-N-Mojave-Rd-89101/home/29331974,43,41,52,2,2,4,"1429 N Mojave Rd,Las Vegas,NV89101","$390,000 ",3,2,"1,434",1967,Single Family Residential,$0 ,"7,405",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,1429 N Mojave Rd,89101
https://www.redfin.com/NV/Las-Vegas/1324-Arthur-Ave-89101/home/29332001,64,41,60,2,2,4,"1324 Arthur Ave,Las Vegas,NV89101","$330,000 ",3,2,"1,368",1970,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1324 Arthur Ave,89101
https://www.redfin.com/NV/Las-Vegas/1320-Arthur-Ave-89101/home/29332002,64,41,60,2,2,4,"1320 Arthur Ave,Las Vegas,NV89101","$325,000 ",3,2,"1,149",1970,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1320 Arthur Ave,89101
https://www.redfin.com/NV/Las-Vegas/3209-Theresa-Ave-89101/home/29333537,41,38,53,4,3,1,"3209 Theresa Ave,Las Vegas,NV89101","$339,900 ",3,2,"1,461",1964,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3209 Theresa Ave,89101
https://www.redfin.com/NV/Las-Vegas/3300-Marionette-Ave-89101/home/29333603,44,38,52,4,3,1,"3300 Marionette Ave,Las Vegas,NV89101","$268,000 ",4,2,"1,511",1971,Single Family Residential,$0 ,"6,098",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3300 Marionette Ave,89101
https://www.redfin.com/NV/Las-Vegas/2205-Melinda-Ave-89101/home/29335290,56,41,55,2,2,4,"2205 Melinda Ave,Las Vegas,NV89101","$330,000 ",3,2,"1,056",1970,Single Family Residential,$0 ,"6,098",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2205 Melinda Ave,89101
https://www.redfin.com/NV/Las-Vegas/904-N-24th-St-89101/home/29335525,73,41,59,2,2,4,"904 N 24th St,Las Vegas,NV89101","$305,000 ",2,2,"1,176",1969,Single Family Residential,$0 ,"5,663",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,904 N 24th St,89101
https://www.redfin.com/NV/Las-Vegas/2221-Constantine-Ave-89101/home/29335602,58,42,53,4,2,4,"2221 Constantine Ave,Las Vegas,NV89101","$305,580 ",3,1,"2,106",1962,Single Family Residential,$0 ,"6,098",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2221 Constantine Ave,89101
https://www.redfin.com/NV/Las-Vegas/633-N-22nd-St-89101/home/29335999,74,42,59,4,2,4,"633 N 22nd St,Las Vegas,NV89101","$400,000 ",4,3,"1,635",2021,Single Family Residential,$0 ,"5,663",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,633 N 22nd St,89101
https://www.redfin.com/NV/Las-Vegas/1909-E-Wilson-Ave-89101/home/29336178,75,43,61,4,2,4,"1909 E Wilson Ave,Las Vegas,NV89101","$360,000 ",4,2,"1,842",1956,Single Family Residential,$0 ,"6,534",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1909 E Wilson Ave,89101
https://www.redfin.com/NV/Las-Vegas/910-N-1st-St-89101/home/29336983,70,56,58,5,2,4,"910 N 1st St,Las Vegas,NV89101","$240,000 ",2,1,832,1943,Single Family Residential,$0 ,"6,534",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,910 N 1st St,89101
https://www.redfin.com/NV/Las-Vegas/317-N-Bruce-St-89101/home/29348188,66,50,63,3,5,4,"317 N Bruce St,Las Vegas,NV89101","$265,000 ",2,1,926,1943,Single Family Residential,$0 ,"6,970",1,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,317 N Bruce St,89101
https://www.redfin.com/NV/Las-Vegas/1921-Walnut-Ave-89101/home/29349044,76,42,61,4,2,1,"1921 Walnut Ave,Las Vegas,NV89101","$363,000 ",3,2,"1,233",1953,Single Family Residential,$0 ,"6,534",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1921 Walnut Ave,89101
https://www.redfin.com/NV/Las-Vegas/140-N-19th-St-89101/home/29349687,79,50,69,3,5,1,"140 N 19th St,Las Vegas,NV89101","$325,000 ",3,2,"1,190",1950,Single Family Residential,$0 ,"4,792",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,140 N 19th St,89101
https://www.redfin.com/NV/Las-Vegas/1708-Poplar-Ave-89101/home/29350043,62,50,57,3,4,1,"1708 Poplar Ave,Las Vegas,NV89101","$240,000 ",3,2,"1,504",1952,Single Family Residential,$0 ,"6,098",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1708 Poplar Ave,89101
https://www.redfin.com/NV/Las-Vegas/4479-Amargosa-Way-89115/home/29357961,26,45,35,3,3,1,"4479 Amargosa Way,Las Vegas,NV89115","$180,000 ",3,2,"1,536",1980,Single Family Residential,$0 ,"7,841",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4479 Amargosa Way,89115
https://www.redfin.com/NV/Las-Vegas/6005-Casa-Loma-Ave-89156/home/29358825,16,0,37,3,3,1,"6005 Casa Loma Ave,Las Vegas,NV89156","$335,000 ",3,2,"1,764",1990,Single Family Residential,$0 ,"7,841",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,6005 Casa Loma Ave,89156
https://www.redfin.com/NV/Las-Vegas/2690-Holy-Cross-Dr-89156/home/29360675,15,29,45,5,3,1,"2690 Holy Cross Dr,Las Vegas,NV89156","$318,200 ",2,3,"1,522",1996,Single Family Residential,$0 ,"6,098",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,2690 Holy Cross Dr,89156
https://www.redfin.com/NV/Las-Vegas/2671-Pomona-Dr-89156/home/29360970,6,29,39,5,3,1,"2671 Pomona Dr,Las Vegas,NV89156","$340,000 ",3,2,"1,120",1998,Single Family Residential,$0 ,"5,227",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,2671 Pomona Dr,89156
https://www.redfin.com/NV/Las-Vegas/2441-Oak-Glen-Way-89115/home/29363577,26,38,35,4,3,1,"2441 Oak Glen Way,Las Vegas,NV89115","$340,000 ",3,2,"1,233",1978,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Moderate,Minimal,Severe,Minimal,2441 Oak Glen Way,89115
https://www.redfin.com/NV/Las-Vegas/2770-Lincoln-Rd-89115/home/29364057,24,40,40,4,3,1,"2770 Lincoln Rd,Las Vegas,NV89115","$450,000 ",4,2,"1,842",1981,Single Family Residential,$0 ,20038,2,FALSE,TRUE,Minor,Minimal,Severe,Minimal,2770 Lincoln Rd,89115
https://www.redfin.com/NV/Las-Vegas/4059-Alto-Ave-89115/home/29364606,27,40,39,4,3,1,"4059 Alto Ave,Las Vegas,NV89115","$355,000 ",3,2,"1,863",1969,Single Family Residential,$0 ,24829,1,FALSE,FALSE,Moderate,Minimal,Severe,Minimal,4059 Alto Ave,89115
https://www.redfin.com/NV/Las-Vegas/4275-Ripple-River-Ave-89115/home/29364835,28,33,37,4,3,1,"4275 Ripple River Ave,Las Vegas,NV89115","$335,000 ",4,2,"1,582",1996,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4275 Ripple River Ave,89115
https://www.redfin.com/NV/Las-Vegas/1680-Royal-Estates-Dr-89115/home/29366173,50,42,45,5,3,1,"1680 Royal Estates Dr,Las Vegas,NV89115","$295,000 ",3,2,"1,440",1985,Single Family Residential,$80 ,"5,227",1,FALSE,TRUE,Moderate,Minimal,Severe,Minimal,1680 Royal Estates Dr,89115
https://www.redfin.com/NV/Las-Vegas/2232-N-Gateway-Rd-89115/home/29366538,46,40,40,4,3,1,"2232 N Gateway Rd,Las Vegas,NV89115","$500,000 ",3,2,"1,992",1963,Single Family Residential,$0 ,38333,20,FALSE,TRUE,Moderate,Minimal,Severe,Minimal,2232 N Gateway Rd,89115
https://www.redfin.com/NV/Las-Vegas/6659-Network-Cir-89156/home/29372325,45,29,46,4,3,1,"6659 Network Cir,Las Vegas,NV89156","$550,000 ",3,3,"2,837",1999,Single Family Residential,$0 ,12632,2,FALSE,TRUE,Minimal,Major,Severe,Minimal,6659 Network Cir,89156
https://www.redfin.com/NV/Las-Vegas/7116-Wayfarer-Dr-89156/home/29374341,36,32,34,5,3,1,"7116 Wayfarer Dr,Las Vegas,NV89156","$400,000 ",3,2,"1,445",1988,Single Family Residential,$0 ,"6,098",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,7116 Wayfarer Dr,89156
https://www.redfin.com/NV/Las-Vegas/6760-Mountridge-Dr-89110/home/29375298,2,0,28,4,3,1,"6760 Mountridge Dr,Las Vegas,NV89110","$700,000 ",4,3,"2,556",1975,Single Family Residential,$91 ,20909,2,TRUE,TRUE,Moderate,Major,Severe,Minimal,6760 Mountridge Dr,89110
https://www.redfin.com/NV/Las-Vegas/7022-Oakleigh-Dr-89110/home/29375331,5,0,17,4,3,1,"7022 Oakleigh Dr,Las Vegas,NV89110","$555,000 ",5,3,"3,660",1997,Single Family Residential,$34 ,20038,2,TRUE,TRUE,Minimal,Major,Severe,Minimal,7022 Oakleigh Dr,89110
https://www.redfin.com/NV/Las-Vegas/1880-Balzac-Dr-89156/home/29375415,17,31,8,4,3,1,"1880 Balzac Dr,Las Vegas,NV89156","$412,500 ",3,2,"1,768",1989,Single Family Residential,$40 ,11326,2,FALSE,TRUE,Minimal,Major,Severe,Minimal,1880 Balzac Dr,89156
https://www.redfin.com/NV/Las-Vegas/1555-Mount-Hood-St-89110/home/29376480,16,31,29,4,3,1,"1555 Mount Hood St,Las Vegas,NV89110","$350,000 ",3,2,"1,324",1989,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,1555 Mount Hood St,89110
https://www.redfin.com/NV/Las-Vegas/1501-Sunvue-Cir-89110/home/29376567,5,30,27,4,3,1,"1501 Sunvue Cir,Las Vegas,NV89110","$440,000 ",4,2,"1,572",1983,Single Family Residential,$0 ,13068,2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1501 Sunvue Cir,89110
https://www.redfin.com/NV/Las-Vegas/6037-Mirror-Lake-Dr-89110/home/29376747,3,28,28,4,3,1,"6037 Mirror Lake Dr,Las Vegas,NV89110","$367,000 ",3,2,"1,576",1985,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,6037 Mirror Lake Dr,89110
https://www.redfin.com/NV/Las-Vegas/5485-E-Owens-Ave-89110/home/29378116,40,39,38,5,2,1,"5485 E Owens Ave,Las Vegas,NV89110","$390,000 ",2,1,"1,066",1965,Single Family Residential,$0 ,23958,0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,5485 E Owens Ave,89110
https://www.redfin.com/NV/Las-Vegas/1265-Lime-Point-St-89110/home/29378352,5,16,33,4,3,1,"1265 Lime Point St,Las Vegas,NV89110","$555,000 ",4,3,"3,862",1997,Single Family Residential,$0 ,"7,405",3,FALSE,TRUE,Minimal,Major,Severe,Minimal,1265 Lime Point St,89110
https://www.redfin.com/NV/Las-Vegas/5614-Stingaree-Cir-89110/home/29378659,21,37,32,5,2,1,"5614 Stingaree Cir,Las Vegas,NV89110","$365,000 ",3,2,"1,322",1984,Single Family Residential,$0 ,"6,970",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,5614 Stingaree Cir,89110
https://www.redfin.com/NV/Las-Vegas/5655-Crown-Point-Ave-89110/home/29378741,22,36,33,5,2,1,"5655 Crown Point Ave,Las Vegas,NV89110","$353,000 ",4,2,"1,478",1985,Single Family Residential,$0 ,"6,970",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,5655 Crown Point Ave,89110
https://www.redfin.com/NV/Las-Vegas/1259-Linn-Ln-89110/home/29379869,23,33,35,5,2,1,"1259 Linn Ln,Las Vegas,NV89110","$400,000 ",4,2,"1,760",1984,Single Family Residential,$0 ,"7,405",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1259 Linn Ln,89110
https://www.redfin.com/NV/Las-Vegas/4572-Bingham-Ave-89110/home/29382038,73,42,71,3,4,1,"4572 Bingham Ave,Las Vegas,NV89110","$253,000 ",2,2,920,1985,Townhouse,$0 ,"2,614",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,4572 Bingham Ave,89110
https://www.redfin.com/NV/Las-Vegas/4953-Sandra-Rd-89110/home/29382588,56,42,47,3,4,1,"4953 Sandra Rd,Las Vegas,NV89110","$459,000 ",3,2,"1,280",1963,Single Family Residential,$0 ,20038,3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4953 Sandra Rd,89110
https://www.redfin.com/NV/Las-Vegas/3504-Chad-Cir-89110/home/29383001,59,39,62,4,3,1,"3504 Chad Cir,Las Vegas,NV89110","$295,000 ",3,2,"1,404",1979,Single Family Residential,$0 ,"10,454",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3504 Chad Cir,89110
https://www.redfin.com/NV/Las-Vegas/808-Hedge-Way-89110/unit-2/home/29384435,60,40,55,5,4,1,"808 Hedge Way #2,Las Vegas,NV89110","$232,000 ",2,2,"1,022",1981,Townhouse,$145 ,"4,225",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,808 Hedge Way #2,89110
https://www.redfin.com/NV/Las-Vegas/4221-Caliper-Dr-89110/home/29385749,68,41,63,3,4,1,"4221 Caliper Dr,Las Vegas,NV89110","$275,000 ",3,2,"1,115",1988,Single Family Residential,$0 ,"4,792",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4221 Caliper Dr,89110
