URL,Apartment Name,Apartment Address,ZIP Code,Price,Sqft,Beds,Baths,Property Type,Year Built
https://www.realtor.com/rentals/details/6715-Moreno-Valley-St_Las-Vegas_NV_89149_M14230-07493,6715 Moreno Valley St,"6715 Moreno Valley St, Las Vegas, NV 89149",89149,"1,675/mo","1,190",3,3,Single family,2006
https://www.realtor.com/rentals/details/10397-Perfect-Parsley-St_Las-Vegas_NV_89183_M21565-98882,10397 Perfect Parsley St,"10397 Perfect Parsley St, Las Vegas, NV 89183",89183,"1,600/mo","1,230",3,3,Single family,2003
https://www.realtor.com/rentals/details/331-Xavier-St_Las-Vegas_NV_89107_M28283-52315,331 Xavier St,"331 Xavier St, Las Vegas, NV 89107",89107,"1,500/mo",298,Studio,1,Single family,1959
https://www.realtor.com/rentals/details/6878-Mesa-Grove-Ct_Las-Vegas_NV_89120_M19143-46288,6878 Mesa Grove Ct,"6878 Mesa Grove Ct, Las Vegas, NV 89120",89120,"6,500/mo","7,185",6,7,Single family,1998
https://www.realtor.com/rentals/details/10688-Oak-Crest-Ave_Las-Vegas_NV_89144_M26671-33550,10688 Oak Crest Ave,"10688 Oak Crest Ave, Las Vegas, NV 89144",89144,"1,900/mo","1,305",3,2,Single family,2000
https://www.realtor.com/rentals/details/Las-Vegas_NV_89115_M13550-98885,,"Las Vegas, NV 89115",89115,"1,800/mo","1,330",3,2,Condos,2010
https://www.realtor.com/rentals/details/7516-Sea-Spray-Ave_Las-Vegas_NV_89128_M11512-84478,7516 Sea Spray Ave,"7516 Sea Spray Ave, Las Vegas, NV 89128",89128,"2,300/mo","1,671",4,2,Single family,
https://www.realtor.com/rentals/details/50-E-Serene-Ave-Unit-323_Las-Vegas_NV_89123_M11912-45460,50 E Serene Ave Unit 323,"50 E Serene Ave Unit 323, Las Vegas, NV 89123",89123,"2,195/mo","1,243",2,2,Condos,2006
https://www.realtor.com/rentals/details/764-E-Twain-Ave_Las-Vegas_NV_89169_M17038-13309,Tides at Desert Pointe,"764 E Twain Ave, Las Vegas, NV 89169",89169,906,740,1,1,Apartment,
https://www.realtor.com/rentals/details/5055-Tamarus-St_Las-Vegas_NV_89119_M10172-22158,SITE Fifty55,"5055 Tamarus St, Las Vegas, NV 89119",89119,967,750,Studio,1,Apartment,
https://www.realtor.com/rentals/details/4340-Escondido-St_Las-Vegas_NV_89119_M96508-24752,Fusion,"4340 Escondido St, Las Vegas, NV 89119",89119,994,375,Studio,1,Apartment,
https://www.realtor.com/rentals/details/8133-Palace-Monaco-Ave_Las-Vegas_NV_89117_M11798-06742,8133 Palace Monaco Ave,"8133 Palace Monaco Ave, Las Vegas, NV 89117",89117,"1,650/mo","1,244",3,2,Single family,2000
https://www.realtor.com/rentals/details/7206-American-Pride-St_Las-Vegas_NV_89148_M24739-81541,7206 American Pride St,"7206 American Pride St, Las Vegas, NV 89148",89148,"1,650/mo","1,297",2,2,Single family,2004
https://www.realtor.com/rentals/details/3850-W-Nevso-Dr_Las-Vegas_NV_89103_M91597-17094,Elysian at The Palms,"3850 W Nevso Dr, Las Vegas, NV 89103",89103,"1,461",535,Studio,1,Apartment,
https://www.realtor.com/rentals/details/3121-Karen-Ave_Las-Vegas_NV_89121_M28550-40750,Mojave Breeze,"3121 Karen Ave, Las Vegas, NV 89121",89121,"1,059",500,Studio,1,Apartment,
https://www.realtor.com/rentals/details/895-Sierra-Vista-Dr_Las-Vegas_NV_89169_M10142-78148,Villas at Desert Pointe Apartments,"895 Sierra Vista Dr, Las Vegas, NV 89169",89169,845,600,Studio,1,Apartment,
https://www.realtor.com/rentals/details/5795-W-Flamingo-Rd_Las-Vegas_NV_89103_M13342-31944,Fifty-Seven 95 Flamingo,"5795 W Flamingo Rd, Las Vegas, NV 89103",89103,"1,250","1,200",2,2,Apartment,
https://www.realtor.com/rentals/details/10750-El-Camino-Rd_Las-Vegas_NV_89141_M98533-79256,Logan at El Camino,"10750 El Camino Rd, Las Vegas, NV 89141",89141,"1,550",685,1,1,Apartment,
https://www.realtor.com/rentals/details/900-E-Desert-Inn-Rd_Las-Vegas_NV_89109_M10274-33026,Crystal Court,"900 E Desert Inn Rd, Las Vegas, NV 89109",89109,"1,695/mo",900,1,1,Apartment,
https://www.realtor.com/rentals/details/7688-Blue-Diamond-Rd_Las-Vegas_NV_89124_M16032-58635,Gallery Apartments,"7688 Blue Diamond Rd, Enterprise, NV 89178",89178,"1,453",749,Studio,1,Apartment,2016
https://www.realtor.com/rentals/details/3831-Twinkle-Star-Dr_Las-Vegas_NV_89115_M24710-12341,3831 Twinkle Star Drive Las Vegas NV,"3831 Twinkle Star Dr, Las Vegas, NV 89115",89115,"2,419/mo","1,280",4,2,Single family,1993
https://www.realtor.com/rentals/details/3800-S-Nellis-Blvd_Las-Vegas_NV_89121_M29436-21896,Villa Del Rio,"3800 S Nellis Blvd, Sunrise Manor, NV 89121",89121,"1,155",657,1,1,Apartment,
https://www.realtor.com/rentals/details/9334-New-Utrecht-St_Las-Vegas_NV_89178_M13739-54140,9334 New Utrecht St,"9334 New Utrecht St, Las Vegas, NV 89178",89178,"1,880/mo","1,404",3,2,Townhomes,2006
https://www.realtor.com/rentals/details/1963-Pasadena-Blvd_Las-Vegas_NV_89156_M21441-04122,1963 Pasadena Blvd,"1963 Pasadena Blvd, Las Vegas, NV 89156",89156,"1,775/mo","1,180",3,2,Single family,
https://www.realtor.com/rentals/details/6575-W-Tropicana-Ave_Las-Vegas_NV_89103_M23690-13532,Tower at Tropicana,"6575 W Tropicana Ave, Las Vegas, NV 89103",89103,"1,300",705,1,1,Apartment,
https://www.realtor.com/rentals/details/1750-Karen-Ave_Las-Vegas_NV_89169_M28623-44875,Solaire Apartments,"1750 Karen Ave, Las Vegas, NV 89169",89169,925,760,1,1,Apartment,
https://www.realtor.com/rentals/details/4855-Vegas-Valley-Dr_Las-Vegas_NV_89121_M14088-12682,Skye Ridge,"4855 Vegas Valley Dr, Las Vegas, NV 89121",89121,"1,205",710,1,1,Apartment,
https://www.realtor.com/rentals/details/3675-Cambridge-St_Las-Vegas_NV_89169_M18284-30621,Tides on Cambridge,"3675 Cambridge St, Las Vegas, NV 89169",89169,915,624,1,1,Apartment,1979
https://www.realtor.com/rentals/details/2683-S-Decatur-Blvd_Las-Vegas_NV_89102_M16675-11081,Shelter Cove,"2683 S Decatur Blvd, Las Vegas, NV 89102",89102,"1,145",535,1,1,Apartment,
https://www.realtor.com/rentals/details/2725-Wigwam-Pkwy_Las-Vegas_NV_89074_M92895-60624,Summer Winds,"2725 Wigwam Pkwy, Las Vegas, NV 89074",89074,"1,393",822,1,1,Apartment,
https://www.realtor.com/rentals/details/6335-Annie-Oakley-Dr_Las-Vegas_NV_89120_M12011-22736,Mesa Verde,"6335 Annie Oakley Dr, Las Vegas, NV 89120",89120,"1,600/mo","1,200",2,2,Apartment,
https://www.realtor.com/rentals/details/4800-E-Tropicana-Ave_Las-Vegas_NV_89121_M28364-82311,Tides on Tropicana,"4800 E Tropicana Ave, Las Vegas, NV 89121",89121,"1,135",832,1,1,Apartment,1995
https://www.realtor.com/rentals/details/939-E-Flamingo-Rd_Las-Vegas_NV_89119_M96646-66591,The Point on Flamingo,"939 E Flamingo Rd, Las Vegas, NV 89119",89119,"1,275/mo",506,1,1,Apartment,1973
https://www.realtor.com/rentals/details/7205-Pine-Bridge-Ct_Las-Vegas_NV_89148_M19591-47683,7205 Pine Bridge Ct,"7205 Pine Bridge Ct, Las Vegas, NV 89148",89148,"3,100/mo","3,212",5,4,Single family,2016
https://www.realtor.com/rentals/details/9703-Pacific-Pine-St_Las-Vegas_NV_89143_M98553-35090,9703 Pacific Pine St,"9703 Pacific Pine St, Las Vegas, NV 89143",89143,"1,500/mo","1,764",1,1,Single family,2023
https://www.realtor.com/rentals/details/4355-S-Durango-Dr_Las-Vegas_NV_89147_M10703-26126,Aviara,"4355 S Durango Dr, Las Vegas, NV 89147",89147,"1,325",667,1,1,Apartment,1998
https://www.realtor.com/rentals/details/1799-N-Decatur-Blvd_Las-Vegas_NV_89108_M18170-77807,Diamondhead,"1799 N Decatur Blvd, Las Vegas, NV 89108",89108,"1,325",735,1,1,Apartment,
https://www.realtor.com/rentals/details/3001-W-Warm-Springs-Rd_Henderson_NV_89014_M11295-41708,Sage at Green Valley,"3001 W Warm Springs Rd, Las Vegas, NV 89014",89014,"1,172",720,1,1,Apartment,
https://www.realtor.com/rentals/details/3513-E-Viking-Rd_Las-Vegas_NV_89121_M17583-28519,Senior Housing - Villas at Viking Road,"3513 E Viking Rd, Las Vegas, NV 89121",89121,"1,500",740,1,1,Apartment,
https://www.realtor.com/rentals/details/8530-W-Sahara-Ave_Las-Vegas_NV_89117_M96478-67184,Village of Santo Domingo,"8530 W Sahara Ave, Las Vegas, NV 89117",89117,"1,275",748,1,1,Apartment,
https://www.realtor.com/rentals/details/1121-Lulu-Ave_Las-Vegas_NV_89119_M14990-60553,Vibe,"1121 Lulu Ave, Paradise, NV 89119",89119,973,700,1,1,Apartment,
https://www.realtor.com/rentals/details/5575-Pleasant-Hill-Ave_Las-Vegas_NV_89103_M22093-02828,Pleasant Hill Villas,"5575 Pleasant Hill Ave, Las Vegas, NV 89103",89103,"1,265",730,1,1,Apartment,
https://www.realtor.com/rentals/details/1600-S-Valley-View-Blvd_Las-Vegas_NV_89102_M28166-56829,Senior Housing - Valley View by Welltower Living,"1600 S Valley View Blvd, Las Vegas, NV 89102",89102,"1,085",480,1,1,Apartment,
https://www.realtor.com/rentals/details/3050-S-Nellis-Blvd_Las-Vegas_NV_89121_M16727-30087,Summit on Nellis,"3050 S Nellis Blvd, Las Vegas, NV 89121",89121,"1,150",650,1,1,Apartment,
https://www.realtor.com/rentals/details/4747-Pennwood-Ave_Las-Vegas_NV_89102_M28199-73498,Tides at Spring Valley,"4747 Pennwood Ave, Las Vegas, NV 89102",89102,995,674,1,1,Apartment,1986
https://www.realtor.com/rentals/details/2900-El-Camino-Ave_Las-Vegas_NV_89102_M10014-58664,2900 Lux,"2900 El Camino Ave, Las Vegas, NV 89102",89102,"1,310",680,1,1,Apartment,
https://www.realtor.com/rentals/details/8025-W-Russell-Rd_Las-Vegas_NV_89113_M22063-58818,San Tropez,"8025 W Russell Rd, Las Vegas, NV 89113",89113,"1,400",815,1,1,Apartment,
https://www.realtor.com/rentals/details/6275-Boulder-Hwy_Las-Vegas_NV_89122_M28078-62067,Arzano,"6275 Boulder Hwy, Las Vegas, NV 89122",89122,"1,344",786,1,1,Apartment,
https://www.realtor.com/rentals/details/1550-E-Harmon-Ave_Las-Vegas_NV_89119_M21792-52204,Fifteen Fifty,"1550 E Harmon Ave, Las Vegas, NV 89119",89119,"1,004",450,Studio,1,Apartment,
https://www.realtor.com/rentals/details/10250-Spencer-St_Las-Vegas_NV_89183_M10114-45937,The Pearl at St. Rose,"10250 Spencer St, Las Vegas, NV 89183",89183,"1,345",708,1,1,Apartment,
https://www.realtor.com/rentals/details/3875-Cambridge-St_Las-Vegas_NV_89119_M10096-57171,Prime Apartments,"3875 Cambridge St, Las Vegas, NV 89119",89119,"1,090",560,1,1,Apartment,1974
https://www.realtor.com/rentals/details/370-E-Harmon-Ave_Las-Vegas_NV_89169_M20844-10380,Harmon at 370,"370 E Harmon Ave, Las Vegas, NV 89169",89169,800,375,Studio,1,Apartment,
https://www.realtor.com/rentals/details/5035-E-Russell-Rd_Las-Vegas_NV_89122_M29619-56739,Glo Las Vegas,"5035 E Russell Rd, Las Vegas, NV 89122",89122,"1,308",753,1,1,Apartment,
https://www.realtor.com/rentals/details/10603-Gibbous-Moon-Dr_Las-Vegas_NV_89129_M16587-83975,10603 Gibbous Moon Dr,"10603 Gibbous Moon Dr, Las Vegas, NV 89129",89129,"1,850/mo","1,676",3,3,Single family,2007
https://www.realtor.com/rentals/details/251-Tower-St_Las-Vegas_NV_89101_M13851-25146,251 Tower St,"251 Tower St, Las Vegas, NV 89101",89101,"2,250/mo","1,857",2,2,Townhomes,2017
https://www.realtor.com/rentals/details/5337-Fireside-Ranch-Ave_Las-Vegas_NV_89131_M25381-93909,5337 Fireside Ranch Ave,"5337 Fireside Ranch Ave, Las Vegas, NV 89131",89131,"2,020/mo","1,494",2,2,Single family,
https://www.realtor.com/rentals/details/8115-Bear-Canyon-St_Las-Vegas_NV_89166_M20435-63939,8115 Bear Canyon St,"8115 Bear Canyon St, Las Vegas, NV 89166",89166,"2,895/mo","2,325",3,3,Single family,2017
https://www.realtor.com/rentals/details/200-W-Sahara-Ave-Unit-709_Las-Vegas_NV_89102_M26763-56428,200 W Sahara Ave Unit 709,"200 W Sahara Ave Unit 709, Las Vegas, NV 89102",89102,"1,275/mo",662,Studio,1,Single family,2006
https://www.realtor.com/rentals/details/7062-Big-Springs-Ct_Las-Vegas_NV_89113_M25169-22057,7062 Big Springs Ct,"7062 Big Springs Ct, Las Vegas, NV 89113",89113,"1,895/mo","1,636",2,3,Single family,1987
https://www.realtor.com/rentals/details/68-E-Serene-Ave-Unit-122_Las-Vegas_NV_89123_M11646-00311,68 E Serene Ave Unit 122,"68 E Serene Ave Unit 122, Las Vegas, NV 89123",89123,"1,525/mo","1,134",2,2,Condos,2006
https://www.realtor.com/rentals/details/3484-Blue-Heather-Dr_Las-Vegas_NV_89129_M13664-54881,3484 Blue Heather Dr,"3484 Blue Heather Dr, Las Vegas, NV 89129",89129,"1,750/mo","1,281",2,3,Single family,
https://www.realtor.com/rentals/details/5211-Vedra-Ct_Las-Vegas_NV_89135_M29596-31304,5211 Vedra Ct,"5211 Vedra Ct, Las Vegas, NV 89135",89135,"2,650/mo","1,719",2,2,Single family,2004
https://www.realtor.com/rentals/details/3111-Bel-Air-Dr-Unit-23_Las-Vegas_NV_89109_M24903-69171,3111 Bel Air Dr Unit 23E,"3111 Bel Air Dr Unit 23E, Las Vegas, NV 89109",89109,"2,495/mo","1,534",1,2,Single family,1974
https://www.realtor.com/rentals/details/9548-Gibbon-Ave_Las-Vegas_NV_89149_M18790-82557,9548 Gibbon Ave,"9548 Gibbon Ave, Las Vegas, NV 89149",89149,"2,000/mo","2,089",3,2,Single family,
https://www.realtor.com/rentals/details/2700-Las-Vegas-Blvd-S-Unit-1104_Las-Vegas_NV_89109_M22523-81801,2700 Las Vegas Blvd S Unit 1104,"2700 Las Vegas Blvd S Unit 1104, Las Vegas, NV 89109",89109,"2,650/mo","1,100",2,2,Condos,
https://www.realtor.com/rentals/details/6004-Bassio-Ave_Las-Vegas_NV_89141_M12335-64375,6004 Bassio Ave,"6004 Bassio Ave, Las Vegas, NV 89141",89141,"2,300/mo","2,287",4,3,Single family,2005
https://www.realtor.com/rentals/details/5051-Pensier-St_Las-Vegas_NV_89135_M28119-23629,5051 Pensier St,"5051 Pensier St, Las Vegas, NV 89135",89135,"3,250/mo","2,116",3,3,Single family,2005
https://www.realtor.com/rentals/details/7290-Sheared-Cliff-Ln-Apt-102_Las-Vegas_NV_89149_M17215-93535?ex=2958192725&listing_status=rental,7290 Sheared Cliff Ln Apt 102,"7290 Sheared Cliff Ln Apt 102, Las Vegas, NV 89149",89149,"1,450/mo","1,507",2,3,Townhomes,2003
https://www.realtor.com/rentals/details/11669-Splendor-View-Dr_Las-Vegas_NV_89183_M14897-94298,11669 Splendor View Dr,"11669 Splendor View Dr, Las Vegas, NV 89183",89183,"2,395/mo","2,312",4,3,Single family,2007
https://www.realtor.com/rentals/details/5499-Indian-River-Dr-Unit-353_Las-Vegas_NV_89103_M26584-99744,5499 Indian River Dr Unit 353,"5499 Indian River Dr Unit 353, Las Vegas, NV 89103",89103,"1,350/mo",978,2,2,Single family,
https://www.realtor.com/rentals/details/6708-Kittery-Dr_Las-Vegas_NV_89107_M24349-73026,6708 Kittery Dr,"6708 Kittery Dr, Las Vegas, NV 89107",89107,"2,400/mo","1,521",3,2,Single family,1983
https://www.realtor.com/rentals/details/3925-Aquamarine-Way-Unit-73_Las-Vegas_NV_89103_M19831-58814,3925 Aquamarine Way Unit 73,"3925 Aquamarine Way Unit 73, Las Vegas, NV 89103",89103,"1,100/mo",828,2,2,Single family,
https://www.realtor.com/rentals/details/1232-Swanbrooke-Dr_Las-Vegas_NV_89144_M12165-82632,1232 Swanbrooke Dr,"1232 Swanbrooke Dr, Las Vegas, NV 89144",89144,"2,400/mo","2,100",4,3,Single family,2000
https://www.realtor.com/rentals/details/2732-Echo-Springs-St_Las-Vegas_NV_89156_M23869-25152,2732 Echo Springs St,"2732 Echo Springs St, Las Vegas, NV 89156",89156,"1,750/mo","1,404",3,2,Single family,2000
https://www.realtor.com/rentals/details/2700-Las-Vegas-Blvd-S-Unit-2610_Las-Vegas_NV_89109_M17196-58640,2700 Las Vegas Blvd S Unit 2610,"2700 Las Vegas Blvd S Unit 2610, Las Vegas, NV 89109",89109,"2,775/mo","1,244",2,2,Condos,2006
https://www.realtor.com/rentals/details/3657-Sanucci-Ct_Las-Vegas_NV_89141_M18208-55086,3657 Sanucci Ct,"3657 Sanucci Ct, Las Vegas, NV 89141",89141,"1,800/mo","1,520",3,3,Single family,
https://www.realtor.com/rentals/details/7020-Bright-Springs-Ct_Las-Vegas_NV_89113_M12139-88199,7020 Bright Springs Ct,"7020 Bright Springs Ct, Las Vegas, NV 89113",89113,"2,600/mo","1,834",2,3,Townhomes,1985
https://www.realtor.com/rentals/details/4010-Lucas-Ave_Las-Vegas_NV_89120_M10697-44669,4010 Lucas Ave,"4010 Lucas Ave, Las Vegas, NV 89120",89120,"1,995/mo","1,239",3,2,Single family,1993
https://www.realtor.com/rentals/details/5109-Souvenir-Ln_Las-Vegas_NV_89118_M22550-54279,5109 Souvenir Ln,"5109 Souvenir Ln, Las Vegas, NV 89118",89118,"1,650/mo","1,480",3,3,Single family,1994
https://www.realtor.com/rentals/details/10316-Longwood-Dr_Las-Vegas_NV_89134_M28004-33827,10316 Longwood Dr,"10316 Longwood Dr, Las Vegas, NV 89134",89134,"2,095/mo","1,215",2,2,Single family,1996
https://www.realtor.com/rentals/details/3400-Cabana-Dr-Unit-1131_Las-Vegas_NV_89122_M24982-75787,3400 Cabana Dr Unit 1131,"3400 Cabana Dr Unit 1131, Las Vegas, NV 89122",89122,"1,295/mo","1,053",2,2,Condos,2002
https://www.realtor.com/rentals/details/2910-Full-Lotus-Dr_Las-Vegas_NV_89138_M97733-36178,2910 Full Lotus Dr,"2910 Full Lotus Dr, Las Vegas, NV 89138",89138,"5,500/mo","2,430",3,3,Single family,2019
https://www.realtor.com/rentals/details/1871-Granemore-St_Las-Vegas_NV_89135_M18447-15134?ex=2958192728&listing_status=rental,1871 Granemore St,"1871 Granemore St, Las Vegas, NV 89135",89135,"1,895/mo","1,694",3,2,Single family,2006
https://www.realtor.com/rentals/details/1111-Rancho-Cir_Las-Vegas_NV_89107_M21043-05380,1111 Rancho Cir,"1111 Rancho Cir, Las Vegas, NV 89107",89107,"5,000/mo","3,769",4,5,Single family,1957
https://www.realtor.com/rentals/details/8933-Harmony-Hall-Ave_Las-Vegas_NV_89178_M14720-39749,8933 Harmony Hall Ave,"8933 Harmony Hall Ave, Las Vegas, NV 89178",89178,"1,950/mo","1,884",3,3,Single family,2013
https://www.realtor.com/rentals/details/8250-N-Grand-Canyon-Dr-Unit-1151_Las-Vegas_NV_89166_M29934-23290,8250 N Grand Canyon Dr Unit 1151,"8250 N Grand Canyon Dr Unit 1151, Las Vegas, NV 89166",89166,"1,195/mo",769,1,1,Condos,2004
https://www.realtor.com/rentals/details/11389-Merado-Peak-Dr_Las-Vegas_NV_89135_M20221-02701,11389 Merado Peak Dr,"11389 Merado Peak Dr, Las Vegas, NV 89135",89135,"3,200/mo","2,319",4,3,Single family,2010
https://www.realtor.com/rentals/details/3029-Bonnie-Rock-Dr_Las-Vegas_NV_89134_M18779-07197,3029 Bonnie Rock Dr,"3029 Bonnie Rock Dr, Las Vegas, NV 89134",89134,"2,195/mo","1,505",2,2,Single family,1994
https://www.realtor.com/rentals/details/3445-Trilogy-Dr_Las-Vegas_NV_89108_M12082-86848,3445 Trilogy Dr,"3445 Trilogy Dr, Las Vegas, NV 89108",89108,"1,950/mo","1,160",3,2,Single family,1995
https://www.realtor.com/rentals/details/10956-Viaje-Ave_Las-Vegas_NV_89135_M93333-24300?ex=2952290982&listing_status=rental,10956 Viaje Ave,"10956 Viaje Ave, Las Vegas, NV 89135",89135,"3,500/mo","1,890",2,3,Townhomes,2022
https://www.realtor.com/rentals/details/5525-Desert-Valley-Dr_Las-Vegas_NV_89149_M26378-53892,5525 Desert Valley Dr,"5525 Desert Valley Dr, Las Vegas, NV 89149",89149,"1,900/mo","1,570",3,2,Single family,1994
https://www.realtor.com/rentals/details/8104-Caspian-Moon-Dr_Las-Vegas_NV_89166_M20033-12688,8104 Caspian Moon Dr,"8104 Caspian Moon Dr, Las Vegas, NV 89166",89166,"2,000/mo","1,896",4,3,Single family,2004
https://www.realtor.com/rentals/details/711-Quayside-Ct_Las-Vegas_NV_89178_M21233-75331,711 Quayside Ct,"711 Quayside Ct, Las Vegas, NV 89178",89178,"1,850/mo","1,725",3,3,Single family,2007
https://www.realtor.com/rentals/details/10368-Addie-De-Mar-Ln_Las-Vegas_NV_89135_M13415-66151,10368 Addie De Mar Ln,"10368 Addie De Mar Ln, Las Vegas, NV 89135",89135,"2,400/mo","1,597",2,3,Townhomes,2017
https://www.realtor.com/rentals/details/4814-Plata-Del-Sol-Dr_Las-Vegas_NV_89121_M15605-85771,4814 Plata Del Sol Dr,"4814 Plata Del Sol Dr, Las Vegas, NV 89121",89121,"2,000/mo","1,856",4,2,Single family,1971
https://www.realtor.com/rentals/details/8222-Wuthering-Heights-Ave_Las-Vegas_NV_89113_M20302-50890,8222 Wuthering Heights Ave,"8222 Wuthering Heights Ave, Las Vegas, NV 89113",89113,"1,885/mo","1,362",3,3,Single family,
https://www.realtor.com/rentals/details/7932-W-Agate-Ave_Las-Vegas_NV_89113_M99327-88338,7932 W Agate Ave,"7932 W Agate Ave, Las Vegas, NV 89113",89113,"2,100/mo","1,690",4,3,Single family,2023
https://www.realtor.com/rentals/details/6220-Casada-Way_Las-Vegas_NV_89107_M27682-79616,6220 Casada Way,"6220 Casada Way, Las Vegas, NV 89107",89107,"1,600/mo",988,3,2,Single family,1961
https://www.realtor.com/rentals/details/7813-Desert-Bell-Ave_Las-Vegas_NV_89128_M20481-56977,7813 Desert Bell Ave,"7813 Desert Bell Ave, Las Vegas, NV 89128",89128,"2,295/mo","2,406",4,3,Single family,1994
https://www.realtor.com/rentals/details/9722-Pacific-Pine-St_Las-Vegas_NV_89143_M92719-68296,9722 Pacific Pine St,"9722 Pacific Pine St, Las Vegas, NV 89143",89143,"2,500/mo","1,764",3,3,Single family,2022
https://www.realtor.com/rentals/details/4555-Payson-Ave_Las-Vegas_NV_89115_M15803-44944?ex=2959236341&listing_status=rental,4555 Payson Ave,"4555 Payson Ave, Las Vegas, NV 89115",89115,"1,500/mo","1,188",4,2,Single family,1971
https://www.realtor.com/rentals/details/10561-Cedar-Run-Ct_Las-Vegas_NV_89135_M28046-15133,10561 Cedar Run Ct,"10561 Cedar Run Ct, Las Vegas, NV 89135",89135,"1,975/mo","1,698",3,3,Single family,2000
https://www.realtor.com/rentals/details/1617-Queen-Victoria-St-Unit-102_Las-Vegas_NV_89144_M29005-30148,1617 Queen Victoria St Unit 102,"1617 Queen Victoria St Unit 102, Las Vegas, NV 89144",89144,"1,650/mo","1,030",2,2,Condos,1998
https://www.realtor.com/rentals/details/9354-Boulder-Opal-Ave_Las-Vegas_NV_89148_M10321-24960,9354 Boulder Opal Ave,"9354 Boulder Opal Ave, Las Vegas, NV 89148",89148,"1,795/mo","1,476",3,3,Single family,2003
