Price,Bedroom(s),Bathroom,Area (),Address,Other info,Image,Detail link,Zip Code
"$239,900 ",3,1,"1,272","120 N 20th St, Las Vegas, NV 89101",,https://photos.zillowstatic.com/fp/598afce962e3d2033ea70b5de2357062-p_e.jpg,https://www.zillow.com/homedetails/120-N-20th-St-Las-Vegas-NV-89101/7016306_zpid/,89101
"$750,000 ",5,4,"2,528","12009 Cielo Amber Ln, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/030a86d4b820de7b5c1eb4e900359ae5-p_e.jpg,https://www.zillow.com/homedetails/12009-Cielo-Amber-Ln-Las-Vegas-NV-89138/66832218_zpid/,89138
"$679,900 ",3,3,"2,380","1201 Westlund Dr, Las Vegas, NV 89102",,https://photos.zillowstatic.com/fp/52fab2b20c83683ab028ca87a2b99614-p_e.jpg,https://www.zillow.com/homedetails/1201-Westlund-Dr-Las-Vegas-NV-89102/7081296_zpid/,89102
"$2,000,000 ",3,3.5,"3,936","12055 Whitehills St, Las Vegas, NV 89141",https://ssl.cdn-redfin.com/photo/95/islphoto/058/genIslnoResize.2526058_1.jpg,https://www.redfin.com/NV/Las-Vegas/12055-Whitehills-St-89141/home/29043646,,89141
"$1,399,000 ",4,5,"3,619","12113 Paseo Terraza Ln, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/448e5a095b4d7c82a897b7e7f56a02b4-p_e.jpg,https://www.zillow.com/homedetails/12113-Paseo-Terraza-Ln-Las-Vegas-NV-89138/141710070_zpid/,89138
"$249,900 ",3,1,"1,118","1212 N St, Las Vegas, NV 89106",,https://photos.zillowstatic.com/fp/1e33b9ce4e77ac0e6105422b49f2db58-p_e.jpg,https://www.zillow.com/homedetails/1212-N-St-Las-Vegas-NV-89106/7009311_zpid/,89106
"$494,900 ",4,3,"1,870","1213 Daytona Ln, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/d7fe49364d9216213d37dad233da3e5a-p_e.jpg,https://www.zillow.com/homedetails/1213-Daytona-Ln-Las-Vegas-NV-89117/7111282_zpid/,89117
"$1,849,000 ",5,5,"3,869","12137 Sage Thunder Ave, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/2f2ac09b69b0ef5e28b59dfb5dedb64b-p_e.jpg,https://www.zillow.com/homedetails/12137-Sage-Thunder-Ave-Las-Vegas-NV-89138/2069476509_zpid/,89138
"$1,195,000 ",4,3.5,3520,"12237 Olivetta Ct, Las Vegas, NV 89138",https://ssl.cdn-redfin.com/photo/95/islphoto/086/genIslnoResize.2524086_5.jpg,https://www.redfin.com/NV/Las-Vegas/12237-Olivetta-Ct-89138/home/109632433,,89138
"$1,250,000 ",5,4,"3,539","12267 Crystal Shore Ave, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/a6d32dbab0e2a964da466a8cb86c0d4a-p_e.jpg,https://www.zillow.com/homedetails/12267-Crystal-Shore-Ave-Las-Vegas-NV-89138/126249510_zpid/,89138
"$739,000 ",3,3,"1,998","12281 Hidden Green Ct, Las Vegas, NV 89141",,https://photos.zillowstatic.com/fp/4a8c82b50853b5d43ac00e61c0794258-p_e.jpg,https://www.zillow.com/homedetails/12281-Hidden-Green-Ct-Las-Vegas-NV-89141/145620258_zpid/,89141
"$824,990 ",4,4,"2,616","12309 Fanwood Ln, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/980cec98da7b750a3c95dd2f881768cc-p_e.jpg,https://www.zillow.com/homedetails/12309-Fanwood-Ln-Las-Vegas-NV-89138/141738981_zpid/,89138
"$495,000 ",4,3,"2,277","1231 Honey Lake St, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/b9b63207e71f57fe1a1bf4aa91fc5217-p_e.jpg,https://www.zillow.com/homedetails/1231-Honey-Lake-St-Las-Vegas-NV-89110/7030514_zpid/,89110
"$399,900 ",3,3,"1,895","12329 Golden Wreath Rd #3, Las Vegas, NV 89183",,https://photos.zillowstatic.com/fp/8bc191478075a86eecb7edd15757b659-p_e.jpg,https://www.zillow.com/homedetails/12329-Golden-Wreath-Rd-3-Las-Vegas-NV-89183/2055616061_zpid/,89183
"$3,000,000 ",5,6,"11,701","1245 S Rancho Dr, Las Vegas, NV 89102",,https://photos.zillowstatic.com/fp/cbf7a23f4cb2bc4fc67ecaf9af6d9818-p_e.jpg,https://www.zillow.com/homedetails/1245-S-Rancho-Dr-Las-Vegas-NV-89102/7079770_zpid/,89102
"$799,999 ",5,4,"3,402","126 Chateau Whistler Ct, Las Vegas, NV 89148",,https://photos.zillowstatic.com/fp/9cae2db84c1db0341888f0d91c774666-p_e.jpg,https://www.zillow.com/homedetails/126-Chateau-Whistler-Ct-Las-Vegas-NV-89148/7152315_zpid/,89148
"$499,888 ",4,4,"2,443","1275 Westwind Rd, Las Vegas, NV 89146",,https://photos.zillowstatic.com/fp/2139399b15e5d485385d74d6291a7f07-p_e.jpg,https://www.zillow.com/homedetails/1275-Westwind-Rd-Las-Vegas-NV-89146/7104304_zpid/,89146
"$350,000 ",3,2,"1,357","128 Farkas Ln, Las Vegas, NV 89145",,https://photos.zillowstatic.com/fp/d1fc9b0b7e8a0ee4dc7bf07c091fb73e-p_e.jpg,https://www.zillow.com/homedetails/128-Farkas-Ln-Las-Vegas-NV-89145/6968014_zpid/,89145
"$1,300,000 ",5,2.5,"4,917","1280 Morning Sun Way Unit A, Las Vegas, NV 89110",https://ssl.cdn-redfin.com/photo/95/islphoto/235/genIslnoResize.2528235_0.jpg,https://www.redfin.com/NV/Las-Vegas/1280-Morning-Sun-Way-89110/unit-A/home/29375578,,89110
"$700,000 ",4,2,"2,662","1301 Eaton Dr, Las Vegas, NV 89102",,https://photos.zillowstatic.com/fp/bb1d4a1b0f20666f4df85b43a6b2d95d-p_e.jpg,https://www.zillow.com/homedetails/1301-Eaton-Dr-Las-Vegas-NV-89102/7080482_zpid/,89102
"$382,000 ",3,2,"1,143","1320 Rainbow Meadows Dr, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/6433a3fc26a9978d16f234ca3410047d-p_e.jpg,https://www.zillow.com/homedetails/1320-Rainbow-Meadows-Dr-Las-Vegas-NV-89128/6962894_zpid/,89128
"$349,000 ",3,3,"1,320","1344 Silver Sierra St, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/4c28aaf8dced79a3c3dfc1542a518673-p_e.jpg,https://www.zillow.com/homedetails/1344-Silver-Sierra-St-Las-Vegas-NV-89128/6965465_zpid/,89128
"$384,900 ",1,2,847,"135 E Harmon Ave #614, Las Vegas, NV 89109",https://ssl.cdn-redfin.com/photo/95/islphoto/999/genIslnoResize.2525999_0.jpg,https://www.redfin.com/NV/Las-Vegas/135-E-Harmon-Ave-89109/unit-614/home/29283604,,89109
"$833,000 ",1,3,"1,394","135 E Harmon Ave Unit 3502 / 3504, Las Vegas, NV 89109",,https://www.redfin.com/NV/Las-Vegas/135-E-Harmon-Ave-89109/unit-3502-3504/home/187332186,,89109
"$833,000 ",1,3,"1,394","135 Harmon Ave #3502/3504, Las Vegas, NV 89109",,https://photos.zillowstatic.com/fp/9b348c5592d6044c1f002321fc0b5842-p_e.jpg,https://www.zillow.com/homedetails/135-Harmon-Ave-3502-3504-Las-Vegas-NV-89109/2055458269_zpid/,89109
"$634,900 ",4,3,"2,232","1355 Silver Perch Ave, Las Vegas, NV 89123",,https://photos.zillowstatic.com/fp/a77469f3e026bb319f88e2d97fb296a9-p_e.jpg,https://www.zillow.com/homedetails/1355-Silver-Perch-Ave-Las-Vegas-NV-89123/7173382_zpid/,89123
"$2,400,000 ",7,9,"4,169","1355 Westwind Rd, Las Vegas, NV 89146",,https://photos.zillowstatic.com/fp/b83984e66acdc623da61d3f2dfeb86b1-p_e.jpg,https://www.zillow.com/homedetails/1355-Westwind-Rd-Las-Vegas-NV-89146/61728056_zpid/,89146
"$4,375,000 ",5,5.5,"6,415","1375 Calico Dr, Las Vegas, NV 89161",https://ssl.cdn-redfin.com/photo/95/islphoto/041/genIslnoResize.2526041_1.jpg,https://www.redfin.com/NV/Las-Vegas/1375-Calico-Dr-89161/home/169231617,,89161
"$142,000 ",1,1,500,"1381 E University Ave #208, Las Vegas, NV 89119",https://ssl.cdn-redfin.com/photo/95/islphoto/493/genIslnoResize.2528493_0.jpg,https://www.redfin.com/NV/Las-Vegas/1381-E-University-Ave-89119/unit-208/home/29504754,,89119
"$142,000 ",1,1,500,"1381 E University Ave APT 208, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/b5067f25bb7092630f454e5baef5bc9a-p_e.jpg,https://www.zillow.com/homedetails/1381-E-University-Ave-APT-208-Las-Vegas-NV-89119/7095984_zpid/,89119
"$458,000 ",3,3,"2,699","1389 Commanche Dr, Las Vegas, NV 89169",,https://photos.zillowstatic.com/fp/bdfc42abd63444bd9d34346588544ea2-p_e.jpg,https://www.zillow.com/homedetails/1389-Commanche-Dr-Las-Vegas-NV-89169/7091450_zpid/,89169
"$15,750,000 ",6,10,"12,658","14 Magic Stone Ln, Las Vegas, NV 89135",,https://photos.zillowstatic.com/fp/d8c9153a545474ef2e3ac4c230bce8c9-p_e.jpg,https://www.zillow.com/homedetails/14-Magic-Stone-Ln-Las-Vegas-NV-89135/2118458168_zpid/,89135
"$469,900 ",4,3,"2,014","140 Bella Milano Ave, Las Vegas, NV 89183",,https://photos.zillowstatic.com/fp/0434f98f363abf5dbff82d9dc9484c80-p_e.jpg,https://www.zillow.com/homedetails/140-Bella-Milano-Ave-Las-Vegas-NV-89183/60255329_zpid/,89183
"$159,900 ",2,1,863,"1405 Vegas Valley Dr #113, Las Vegas, NV 89169",https://ssl.cdn-redfin.com/photo/95/islphoto/728/genIslnoResize.2527728_1.jpg,https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-113/home/29467369,,89169
"$180,000 ",2,1,863,"1405 Vegas Valley Dr #63, Las Vegas, NV 89169",,https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-63/home/29467314,,89169
"$159,900 ",2,1,863,"1405 Vegas Valley Dr APT 113, Las Vegas, NV 89169",,https://photos.zillowstatic.com/fp/3d1dd51ac489fe11b54fcc4bd13f00ae-p_e.jpg,https://www.zillow.com/homedetails/1405-Vegas-Valley-Dr-APT-113-Las-Vegas-NV-89169/7086375_zpid/,89169
"$139,900 ",2,1,863,"1405 Vegas Valley Dr APT 57, Winchester, NV 89169",,https://photos.zillowstatic.com/fp/f2588e33a7eaf954f633cd423f88fcd7-p_e.jpg,https://www.zillow.com/homedetails/1405-Vegas-Valley-Dr-APT-57-Winchester-NV-89169/7086319_zpid/,89169
"$180,000 ",2,1,863,"1405 Vegas Valley Dr APT 63, Las Vegas, NV 89169",,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.13670349121094,-115.13407135009766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KFc1Y9nKImfyCbYGJh_s4y8nDJM=",https://www.zillow.com/homedetails/1405-Vegas-Valley-Dr-APT-63-Las-Vegas-NV-89169/7086325_zpid/,89169
"$945,000 ",5,4,"3,457","1407 Fields St, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/3a2ba599540f52cee22c8aff810058d0-p_e.jpg,https://www.zillow.com/homedetails/1407-Fields-St-Las-Vegas-NV-89142/7044481_zpid/,89142
"$425,000 ",4,3,"1,706","1408 E Carson Ave, Las Vegas, NV 89101",,https://photos.zillowstatic.com/fp/88cd11d31dd0b666e28056914986fa69-p_e.jpg,https://www.zillow.com/homedetails/1408-E-Carson-Ave-Las-Vegas-NV-89101/7015251_zpid/,89101
"$185,000 ",2,2,976,"1450 Hialeah Dr APT D, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/d4530b9e55a51f48e2415bd3d2842548-p_e.jpg,https://www.zillow.com/homedetails/1450-Hialeah-Dr-APT-D-Las-Vegas-NV-89119/7096373_zpid/,89119
"$330,000 ",3,2,"1,247","1461 Arden St, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/ffa801e224ee531d3a62c7ae87b52b9c-p_e.jpg,https://www.zillow.com/homedetails/1461-Arden-St-Las-Vegas-NV-89104/7049805_zpid/,89104
"$409,999 ",2,2,"1,333","150 Las Vegas Blvd #1716, Las Vegas, NV 89101",https://ssl.cdn-redfin.com/photo/95/islphoto/655/genIslnoResize.2526655_1.jpg,https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-1716/home/29813751,,89101
"$209,900 ",2,2,"1,232","152 Greenbriar Townhouse Way, Las Vegas, NV 89121",,https://photos.zillowstatic.com/fp/3cb099d2e157e0a5dfdbb470457e3386-p_e.jpg,https://www.zillow.com/homedetails/152-Greenbriar-Townhouse-Way-Las-Vegas-NV-89121/7053814_zpid/,89121
"$569,999 ",4,3,"2,172","1521 Padova Dr, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/324cc7f5ab3b2538a1c55d7dd0609dc6-p_e.jpg,https://www.zillow.com/homedetails/1521-Padova-Dr-Las-Vegas-NV-89117/7109289_zpid/,89117
"$495,000 ",3,2,"1,877","1571 Yellowwood Dr, Las Vegas, NV 89123",,https://photos.zillowstatic.com/fp/aa3e80e182f7387e84bd6d195b36e88f-p_e.jpg,https://www.zillow.com/homedetails/1571-Yellowwood-Dr-Las-Vegas-NV-89123/7159072_zpid/,89123
"$675,000 ",4,3,"2,481","160 Nene Ct, Las Vegas, NV 89144",,https://photos.zillowstatic.com/fp/ac165c33f067ffa5ef03cb4f68aed8cd-p_e.jpg,https://www.zillow.com/homedetails/160-Nene-Ct-Las-Vegas-NV-89144/6915028_zpid/,89144
"$549,000 ",4,3,"2,420","1600 Tranquil Meadows Ln, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/5158995cdd38408f5d955f815f26224c-p_e.jpg,https://www.zillow.com/homedetails/1600-Tranquil-Meadows-Ln-Las-Vegas-NV-89128/6949243_zpid/,89128
"$460,000 ",3,2,"1,548","1601 Cathedral Peak Ct, Las Vegas, NV 89134",,https://photos.zillowstatic.com/fp/808aaf666fc451678df1f9c8f62103f0-p_e.jpg,https://www.zillow.com/homedetails/1601-Cathedral-Peak-Ct-Las-Vegas-NV-89134/6945130_zpid/,89134
"$299,000 ",3,2,"1,478","1700 Atlantic St, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/211c9c324f5b9287e10a61bbf96fd4ee-p_e.jpg,https://www.zillow.com/homedetails/1700-Atlantic-St-Las-Vegas-NV-89104/7075462_zpid/,89104
"$395,000 ",2,2,"1,259","1705 British Cup Dr, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/1d33173a6364fc0b8e697c7d8d024389-p_e.jpg,https://www.zillow.com/homedetails/1705-British-Cup-Dr-Las-Vegas-NV-89117/7111860_zpid/,89117
"$350,000 ",4,2,"2,100","1712 Hassett Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/02e36d98224fcbff154dc94845be9965-p_e.jpg,https://www.zillow.com/homedetails/1712-Hassett-Ave-Las-Vegas-NV-89104/7077684_zpid/,89104
"$439,900 ",5,3,"1,833","1713 N Mallard St, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/ffe186b8dd110d1db83a2f36c0271b69-p_e.jpg,https://www.zillow.com/homedetails/1713-N-Mallard-St-Las-Vegas-NV-89108/6956126_zpid/,89108
"$740,000 ",5,3,2608,"172 Turtle Ridge Ave, Las Vegas, NV 89183",https://ssl.cdn-redfin.com/system_files/media/849854_JPG/genDesktopMapHomeCardUrl/item_2.jpg,https://www.redfin.com/NV/Las-Vegas/172-Turtle-Ridge-Ave-89183/home/40234081,,89183
"$449,000 ",4,2,"1,732","1720 Euclid Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/ddf91c5d2e4bf5edcea889005f2f9411-p_e.jpg,https://www.zillow.com/homedetails/1720-Euclid-Ave-Las-Vegas-NV-89104/7075535_zpid/,89104
"$377,000 ",5,3,"1,499","1721 Ginger Tree Ln, Las Vegas, NV 89104",https://ssl.cdn-redfin.com/photo/95/islphoto/666/genIslnoResize.2525666_1.jpg,https://www.redfin.com/NV/Las-Vegas/1721-Ginger-Tree-Ln-89104/home/29451224,,89104
"$299,900 ",2,2,"1,119","1721 Queen Victoria St UNIT 104, Las Vegas, NV 89144",,https://photos.zillowstatic.com/fp/7d659f8542f82e55d544f83acdd9deb3-p_e.jpg,https://www.zillow.com/homedetails/1721-Queen-Victoria-St-UNIT-104-Las-Vegas-NV-89144/66820130_zpid/,89144
"$515,000 ",5,3,"2,384","1731 Spotted Wolf Ave, Las Vegas, NV 89123",,https://www.redfin.com/NV/Las-Vegas/1731-Spotted-Wolf-Ave-89123/home/29069763,,89123
"$470,000 ",3,2,"1,536","1783 Mapleton Ln, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/4741c92e628f2c56674d471e089d87df-p_e.jpg,https://www.zillow.com/homedetails/1783-Mapleton-Ln-Las-Vegas-NV-89119/7101369_zpid/,89119
"$244,900 ",2,2,926,"1800 Edmond St #260, Las Vegas, NV 89146",,https://www.redfin.com/NV/Las-Vegas/1800-Edmond-St-89146/unit-260/home/29518181,,89146
"$244,900 ",2,2,926,"1800 Edmond St UNIT 260, Las Vegas, NV 89146",,https://photos.zillowstatic.com/fp/06b1b4116233b40d6706ace8dbbf683f-p_e.jpg,https://www.zillow.com/homedetails/1800-Edmond-St-UNIT-260-Las-Vegas-NV-89146/7105110_zpid/,89146
"$5,100,000 ",8,12,"11,531","1801 S Cimarron Rd, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/137b43de8c024bd8fe221fac5fb402b5-p_e.jpg,https://www.zillow.com/homedetails/1801-S-Cimarron-Rd-Las-Vegas-NV-89117/7107615_zpid/,89117
"$650,000 ",4,2,"2,159","1812 Monterey Cypress St, Las Vegas, NV 89144",,https://photos.zillowstatic.com/fp/e13cf7e8dbd0372ff11f6414e66caed3-p_e.jpg,https://www.zillow.com/homedetails/1812-Monterey-Cypress-St-Las-Vegas-NV-89144/6910364_zpid/,89144
"$1,200,000 ",3,4,"3,510","1816 Dolce Dr, Las Vegas, NV 89134",,https://photos.zillowstatic.com/fp/a8fc2b8af79b057e81d60635288c1e46-p_e.jpg,https://www.zillow.com/homedetails/1816-Dolce-Dr-Las-Vegas-NV-89134/6947304_zpid/,89134
"$429,992 ",4,3,"1,764","1820 Hassett Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/f74d6af06cba3b2343e0f975e949116a-p_e.jpg,https://www.zillow.com/homedetails/1820-Hassett-Ave-Las-Vegas-NV-89104/7077671_zpid/,89104
"$1,100,000 ",5,5,"3,556","1830 S Miller Ln, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/5490487fe6e56051debf6cdb5950eaac-p_e.jpg,https://www.zillow.com/homedetails/1830-S-Miller-Ln-Las-Vegas-NV-89117/7108088_zpid/,89117
"$1,150,000 ",4,4,"3,243","1831 Kay Lynn Ct, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/65ca79a05d92b60d0ef808569df60f6b-p_e.jpg,https://www.zillow.com/homedetails/1831-Kay-Lynn-Ct-Las-Vegas-NV-89117/7106821_zpid/,89117
"$349,000 ",3,3,"1,207","1839 Citroen St, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/4d93dc0c331a5056174f6f2c3ecab0f1-p_e.jpg,https://www.zillow.com/homedetails/1839-Citroen-St-Las-Vegas-NV-89142/7047906_zpid/,89142
"$272,000 ",3,2,"1,056","1847 Quintearo St, Las Vegas, NV 89115",,https://photos.zillowstatic.com/fp/7a902ddcc9171a1c62b2ba3de5527377-p_e.jpg,https://www.zillow.com/homedetails/1847-Quintearo-St-Las-Vegas-NV-89115/81831748_zpid/,89115
"$849,000 ",4,3.5,"2,994","1854 Taylorville St, Las Vegas, NV 89135",https://ssl.cdn-redfin.com/photo/95/islphoto/864/genIslnoResize.2527864_0.jpg,https://www.redfin.com/NV/Las-Vegas/1854-Taylorville-St-89135/home/29897186,,89135
"$499,999 ",4,3,"2,711","1867 Roxbury Ln, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/6a507eb9bc2fa71a8460d7590bd15b04-p_e.jpg,https://www.zillow.com/homedetails/1867-Roxbury-Ln-Las-Vegas-NV-89119/7092117_zpid/,89119
"$889,000 ",3,3,"2,153","189 Springbough Ln, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/8c380793317fd267d872c8c6ae9f6dcf-p_e.jpg,https://www.zillow.com/homedetails/189-Springbough-Ln-Las-Vegas-NV-89138/337612834_zpid/,89138
"$260,000 ",3,2,"1,243","1900 Rio Canyon Ct UNIT 202, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/50814ab783c06b2a5a769dd0c3823512-p_e.jpg,https://www.zillow.com/homedetails/1900-Rio-Canyon-Ct-UNIT-202-Las-Vegas-NV-89128/6949773_zpid/,89128
"$399,900 ",3,2,"1,743","1909 E Oakey Blvd, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/e49f69752b337615240a006005c1fe6b-p_e.jpg,https://www.zillow.com/homedetails/1909-E-Oakey-Blvd-Las-Vegas-NV-89104/7077565_zpid/,89104
"$360,000 ",4,2,"2,018","1909 E Saint Louis Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/46b47a8469d84f0c36d7d9908424a8a2-p_e.jpg,https://www.zillow.com/homedetails/1909-E-Saint-Louis-Ave-Las-Vegas-NV-89104/7077940_zpid/,89104
"$380,000 ",3,2,"1,355","1917 Wengert Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/8699751b293d0c998f4ece9eaa319d0f-p_e.jpg,https://www.zillow.com/homedetails/1917-Wengert-Ave-Las-Vegas-NV-89104/7077340_zpid/,89104
"$415,000 ",4,3,"2,176","1942 Metamora St, Sunrise Manor, NV 89115",,https://photos.zillowstatic.com/fp/54a0f34a60f77b955200534dd9eb19f5-p_e.jpg,https://www.zillow.com/homedetails/1942-Metamora-St-Sunrise-Manor-NV-89115/246594872_zpid/,89115
"$585,888 ",4,3,"2,151","1952 Faywood St, Las Vegas, NV 89134",,https://photos.zillowstatic.com/fp/5fd92e7f1af1481cb01d3610e205f657-p_e.jpg,https://www.zillow.com/homedetails/1952-Faywood-St-Las-Vegas-NV-89134/6946134_zpid/,89134
"$300,000 ",5,2,"1,514","1964 H St, Las Vegas, NV 89106",,https://photos.zillowstatic.com/fp/dff5acc4ea6b33f86cbae0f2389cee1d-p_e.jpg,https://www.zillow.com/homedetails/1964-H-St-Las-Vegas-NV-89106/7001153_zpid/,89106
"$1,700,000 ",4,3,"3,632","197 E Shelbourne Ave, Las Vegas, NV 89123",,https://www.redfin.com/NV/Las-Vegas/197-E-Shelbourne-Ave-89123/home/165982130,,89123
"$440,000 ",3,2,"1,879","1970 Citroen St, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/cd15e968dcf64800316dcb60bd9a8827-p_e.jpg,https://www.zillow.com/homedetails/1970-Citroen-St-Las-Vegas-NV-89142/7048040_zpid/,89142
"$400,000 ",3,3,"1,577","1983 Glistening Sands Dr, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/0be49974ea93fa076f274f553c4e59d4-p_e.jpg,https://www.zillow.com/homedetails/1983-Glistening-Sands-Dr-Las-Vegas-NV-89119/7154623_zpid/,89119
"$559,900 ",2,2,"1,564","200 Hoover Ave UNIT 2013, Las Vegas, NV 89101",,https://photos.zillowstatic.com/fp/677de65e6b2047d7c9e265fb9602ec37-p_e.jpg,https://www.zillow.com/homedetails/200-Hoover-Ave-UNIT-2013-Las-Vegas-NV-89101/80185714_zpid/,89101
"$520,000 ",2,2,"1,295","200 W Sahara Ave #3107, Las Vegas, NV 89102",,https://www.redfin.com/NV/Las-Vegas/200-W-Sahara-Ave-89102/unit-3107/home/29797989,,89102
"$599,990 ",3,2,"1,828","200 W Sahara Ave UNIT 3008, Las Vegas, NV 89102",,https://photos.zillowstatic.com/fp/c2db894196fe7a364f9d98f98cddf65e-p_e.jpg,https://www.zillow.com/homedetails/200-W-Sahara-Ave-UNIT-3008-Las-Vegas-NV-89102/81828120_zpid/,89102
"$520,000 ",2,2,"1,295","200 W Sahara Ave UNIT 3107, Las Vegas, NV 89102",,https://photos.zillowstatic.com/fp/675992acee4043e83737f914e747b4cd-p_e.jpg,https://www.zillow.com/homedetails/200-W-Sahara-Ave-UNIT-3107-Las-Vegas-NV-89102/81947037_zpid/,89102
"$578,888 ",1,2,974,"2000 Fashion Show Dr #4422, Las Vegas, NV 89109",https://ssl.cdn-redfin.com/photo/95/islphoto/874/genIslnoResize.2526874_2.jpg,https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-4422/home/29805966,,89109
"$500,000 ",1,2,910,"2000 N Fashion Show Dr #2526, Las Vegas, NV 89109",https://ssl.cdn-redfin.com/photo/95/islphoto/766/genIslnoResize.2527766_1.jpg,https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-2526/home/29804337,,89109
"$500,000 ",1,2,910,"2000 N Fashion Show Dr UNIT 2526, Paradise, NV 89109",,https://photos.zillowstatic.com/fp/155886a1bcad68d17475c3d2c934e1d6-p_e.jpg,https://www.zillow.com/homedetails/2000-N-Fashion-Show-Dr-UNIT-2526-Paradise-NV-89109/82791573_zpid/,89109
"$1,675,000 ",4,3,3407,"2001 Aspen Oak St, Las Vegas, NV 89134",https://ssl.cdn-redfin.com/photo/95/islphoto/360/genIslnoResize.2526360_M.jpg,https://www.redfin.com/NV/Las-Vegas/2001-Aspen-Oak-St-89134/home/29155089,,89134
"$429,992 ",5,2,"1,745","2005 Wengert Ave, Las Vegas, NV 89104",,https://photos.zillowstatic.com/fp/aa0d243690cd7e180ce9e556d82b405a-p_e.jpg,https://www.zillow.com/homedetails/2005-Wengert-Ave-Las-Vegas-NV-89104/7077355_zpid/,89104
"$639,000 ",2,2,"2,176","2008 Hallston St, Las Vegas, NV 89134",,https://photos.zillowstatic.com/fp/df9caf071ac67d1d1e47d4eb7a390af5-p_e.jpg,https://www.zillow.com/homedetails/2008-Hallston-St-Las-Vegas-NV-89134/6909846_zpid/,89134
"$580,000 ",4,3,"2,288","2008 Summit Pointe Dr, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/9d7ca46df512fcc9e5e8474c0191dd5b-p_e.jpg,https://www.zillow.com/homedetails/2008-Summit-Pointe-Dr-Las-Vegas-NV-89117/7112032_zpid/,89117
"$445,000 ",3,2,"1,949","2033 Scenic Sunrise Dr, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/f24ffb6b97ebc251b3e1f83b9546394e-p_e.jpg,https://www.zillow.com/homedetails/2033-Scenic-Sunrise-Dr-Las-Vegas-NV-89117/7112144_zpid/,89117
