URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/5457-Olivebrook-Ct-89120/home/29511584,38,37,40,Doris French Elementary School,6,Helen C Cannon Junior High School,4,Del Sol High School,3,"5457 Olivebrook Ct,Las Vegas,NV89120","$565,000 ",2,2,"1,839","Est. $4,207/mo",3 days,1988,"Residential, Single Family Residence",One Story,$650/month,"6,534 Sq. Ft.",2,Community,Ceramic Tile,"Central, Gas","Central Air, Electric","$1,470 ",Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8960-Antioch-Way-89117/home/29531082,57,38,44,M J Christensen Elementary School,7,Clifford J Lawrence Junior High School,5,Spring Valley High School,5,"8960 Antioch Way,Las Vegas,NV89117","$315,000 ",2,2,"1,186","Est. $2,319/mo",3 days,1989,"Residential, Townhouse",Two Story,$305/month,"2,457 Sq. Ft.",2,Community,"Hardwood, Tile","Central, Electric","Central Air, Electric","$1,186 ",Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1016-Bracken-Ave-89104/home/29456289,63,52,49,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1016 Bracken Ave,Las Vegas,NV89104","$595,000 ",3,3,"1,576","Est. $3,702/mo",3 days,1944,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Ceramic Tile, Laminate","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units","$1,025 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9224-Canalino-Dr-89134/home/29211829,18,33,28,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9224 Canalino Dr,Las Vegas,NV89134","$489,900 ",3,2.5,"1,433","Est. $3,259/mo",3 days,2000,"Residential, Single Family Residence",Two Story,$120/month,"3,485 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric, 2 Units","$1,931 ","Covered, Patio",Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1590-Rawhide-St-89119/home/29513434,39,42,41,Gene Ward Elementary School,2,Helen C Cannon Junior High School,4,Del Sol High School,3,"1590 Rawhide St,Las Vegas,NV89119","$350,000 ",1,2,"2,000","Est. $2,215/mo",3 days,1978,"Residential, Single Family Residence",One Story,,0.5 Acres,2,,"Concrete, Linoleum, Vinyl",Wood,"Central Air, Electric","$1,046 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/746-Biltmore-Dr-89101/home/29337001,78,57,58,C P Squires Elementary School,5,J D Smith Middle School,2,Rancho High School,4,"746 Biltmore Dr,Las Vegas,NV89101","$300,000 ",3,2,"1,184","Est. $1,877/mo",3 days,1942,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",2,,Tile,"Central, Electric","Central Air, Electric",$644 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7835-Harbour-Towne-Ave-89113/home/29583267,5,35,24,Lucille S Rogers Elementary School,8,Grant Sawyer Middle School,4,Durango High School,2,"7835 Harbour Towne Ave,Las Vegas,NV89113","$645,000 ",2,2.5,"1,973","Est. $4,882/mo",3 days,1988,"Residential, Townhouse",One Story,$695/month,"3,920 Sq. Ft.",2,Community,Tile,"Central, Electric","Central Air, Electric, Refrigerated","$3,194 ",Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9124-Worsley-Park-Pl-89145/home/29003259,52,37,42,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"9124 Worsley Park Pl,Las Vegas,NV89145","$480,000 ",3,2.5,"2,535","Est. $3,448/mo",3 days,2004,"Residential, Single Family Residence",Two Story,$257/month,"3,049 Sq. Ft.",2,"Association, Community","Carpet, Ceramic Tile, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,285 ","Balcony, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3117-Arville-St-89102/home/29463031,71,40,56,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"3117 Arville St,Las Vegas,NV89102","$287,500 ",3,1.5,"1,261","Est. $1,999/mo",3 days,1973,"Residential, Townhouse",Two Story,$195/month,"1,307 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric",$676 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3676-Starship-Ln-89147/home/29553197,72,41,53,Patricia A Bendorf Elementary School,6,Clifford J Lawrence Junior High School,5,Spring Valley High School,5,"3676 Starship Ln,Las Vegas,NV89147","$465,000 ",3,2,"2,002","Est. $3,009/mo",4 days,1996,"Residential, Single Family Residence",One Story,,"7,841 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,189 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3147-Pradera-Cir-89121/home/29474381,65,42,64,George E Harris Elementary School,4,William E Orr Middle School,3,Valley High School,1,"3147 Pradera Cir,Las Vegas,NV89121","$340,000 ",3,2,"1,735","Est. $2,435/mo",4 days,1976,"Residential, Townhouse",One Story,$300/month,"2,614 Sq. Ft.",2,Community,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",$931 ,Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10236-Ritornia-Ave-89135/home/28972932,38,32,34,,,Victoria Fertitta Middle School,8,Durango High School,2,"10236 Ritornia Ave,Las Vegas,NV89135","$685,000 ",2,2,"2,234","Est. $4,721/mo",4 days,2003,"Residential, Single Family Residence",One Story,$275/month,"6,970 Sq. Ft.",2,"Association, Community","Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,392 ","Covered, Deck, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10260-Riva-de-Destino-Ave-89135/home/29898177,23,35,30,,,Victoria Fertitta Middle School,8,Durango High School,2,"10260 Riva De Destino Ave,Las Vegas,NV89135","$658,000 ",2,2,"2,076","Est. $4,547/mo",4 days,2002,"Residential, Single Family Residence",One Story,$275/month,"6,534 Sq. Ft.",2,"Association, Community","Luxury Vinyl Plank, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,263 ","Covered, Deck, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/412-La-Rue-Ct-89145/home/40321831,60,33,66,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"412 La Rue Ct,Las Vegas,NV89145","$649,900 ",4,3,"2,533","Est. $4,363/mo",4 days,2019,"Residential, Single Family Residence",Two Story,,"10,019 Sq. Ft.",4,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$4,955 ","Balcony, Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4409-Cinderella-Ln-89102/home/29463194,73,40,56,Vegas Verdes Elementary School,6,James Cashman Middle School,4,Education W Clark High School,3,"4409 Cinderella Ln,Las Vegas,NV89102","$399,990 ",4,2,"1,646","Est. $2,510/mo",4 days,1963,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",,"In Ground, Private",Tile,"Central, Gas","Central Air, Electric",$943 ,Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3280-Cherum-St-89135/home/29589298,56,32,46,d'Vorre & Hall Ober Elementary School,7,Victoria Fertitta Middle School,8,Palo Verde High School,6,"3280 Cherum St,Las Vegas,NV89135","$599,000 ",3,2,"1,560","Est. $3,972/mo",4 days,2000,"Residential, Single Family Residence",One Story,$57/month,"6,098 Sq. Ft.",2,"Heated, In Ground, Private, Solar Heat, Pool/Spa Combo","Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$3,292 ",Patio,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5426-Spencer-St-89119/home/29514545,48,42,47,Gene Ward Elementary School,2,Helen C Cannon Junior High School,4,Del Sol High School,3,"5426 Spencer St,Las Vegas,NV89119","$360,000 ",3,2,"1,199","Est. $2,267/mo",5 days,1973,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,Ceramic Tile,"Central, Gas","Central Air, Electric",$942 ,"Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3255-Westwind-Rd-89146/home/29539271,67,39,52,Elaine Wynn Elementary School,3,Kenny C Guinn Middle School,5,Education W Clark High School,3,"3255 Westwind Rd,Las Vegas,NV89146","$819,900 ",3,2.5,"2,861","Est. $5,265/mo",5 days,1981,"Residential, Single Family Residence",One Story,,0.61 Acres,2,"Heated, In Ground, Private, Pool/Spa Combo",Tile,"Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,373 ","Covered, Patio, Porch",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3994-Starfield-Ln-89147/home/29557463,76,39,57,Keith C & Karen W Hayes Elementary School,6,Victoria Fertitta Middle School,8,Spring Valley High School,5,"3994 Starfield Ln,Las Vegas,NV89147","$359,000 ",3,2.5,"1,457","Est. $2,458/mo",5 days,2000,"Residential, Townhouse",Two Story,$140/month,"1,742 Sq. Ft.",1,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,632 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4410-Campus-Cir-89121/home/29507803,47,41,57,Lewis E Rowe Elementary School,7,C W Woodbury Middle School,2,Del Sol High School,3,"4410 Campus Cir,Las Vegas,NV89121","$675,000 ",4,2.5,"2,560","Est. $4,287/mo",5 days,1979,"Residential, Single Family Residence",Two Story,,"8,712 Sq. Ft.",2,"In Ground, Private, Pool/Spa Combo","Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,211 ","Balcony, Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5580-Judith-Resnik-Ct-89103/home/29540835,70,44,47,C H Decker Elementary School,4,Kenny C Guinn Middle School,5,Education W Clark High School,3,"5580 Judith Resnik Ct,Las Vegas,NV89103","$569,000 ",4,2.5,"1,895","Est. $3,616/mo",5 days,1987,"Residential, Single Family Residence",One Story,,"7,841 Sq. Ft.",2,"In Ground, Private","Laminate, Tile","Central, Gas","Central Air, Electric","$1,891 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6657-Autumn-Breeze-St-89148/home/165932077,14,35,32,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"6657 Autumn Breeze St,Las Vegas,NV89148","$449,888 ",3,2.5,"1,622","Est. $3,086/mo",5 days,2019,"Residential, Single Family Residence",Two Story,$77/month,"3,485 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$3,440 ","Covered, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3863-Chase-Glen-Cir-89121/home/28976333,50,44,54,George E Harris Elementary School,4,William E Orr Middle School,3,Valley High School,1,"3863 Chase Glen Cir,Las Vegas,NV89121","$435,000 ",3,2,"1,815","Est. $2,871/mo",5 days,2004,"Residential, Single Family Residence",One Story,$141/month,"8,712 Sq. Ft.",3,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,030 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9482-Joe-Robby-Ct-89148/home/29869669,63,37,45,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"9482 Joe Robby Ct,Las Vegas,NV89148","$474,990 ",3,2.5,"1,602","Est. $3,067/mo",6 days,2001,"Residential, Single Family Residence",Two Story,,"3,485 Sq. Ft.",2,"In Ground, Private","Carpet, Laminate","Central, Gas","Central Air, Electric","$2,153 ",,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8412-Eddy-Stone-Ave-89117/home/29521076,41,38,42,Herbert A Derfelt Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"8412 Eddy Stone Ave,Las Vegas,NV89117","$598,000 ",3,2,"2,224","Est. $3,858/mo",6 days,1990,"Residential, Single Family Residence",One Story,,"7,841 Sq. Ft.",3,,"Linoleum, Vinyl","Central, Gas","Central Air, Electric","$2,673 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5034-Celebrity-Cir-89119/home/29513563,72,40,60,Jack Dailey Elementary School,6,Helen C Cannon Junior High School,4,Del Sol High School,3,"5034 Celebrity Cir,Las Vegas,NV89119","$385,000 ",3,2,"1,186","Est. $2,450/mo",6 days,1982,"Residential, Single Family Residence",One Story,,"5,663 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Gas","Central Air, Electric","$1,317 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3735-Barrelwood-Dr-89147/home/29553107,60,42,46,Patricia A Bendorf Elementary School,6,Clifford J Lawrence Junior High School,5,Spring Valley High School,5,"3735 Barrelwood Dr,Las Vegas,NV89147","$860,000 ",7,4.5,"4,658","Est. $5,540/mo",6 days,1994,"Residential, Single Family Residence","Two Story, Patio Home",,"7,405 Sq. Ft.",3,,"Carpet, Tile","Central, Gas","Electric, High Efficiency","$3,756 ","Balcony, Covered, Patio, Porch",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4478-Eureka-Cir-89103/home/29572117,55,38,59,Harvey N Dondero Elementary School,6,Kenny C Guinn Middle School,5,Durango High School,2,"4478 Eureka Cir,Las Vegas,NV89103","$429,880 ",3,2,"1,296","Est. $2,759/mo",6 days,1978,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",2,"In Ground, Private",Tile,"Central, Electric","Central Air, Electric","$1,754 ",Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8114-Surrey-Field-Ct-89113/home/108522766,17,35,40,Lucille S Rogers Elementary School,8,Grant Sawyer Middle School,4,Durango High School,2,"8114 Surrey Field Ct,Las Vegas,NV89113","$715,000 ",5,4.5,"3,466","Est. $4,835/mo",6 days,2016,"Residential, Single Family Residence",Two Story,$61/month,"5,227 Sq. Ft.",2,,"Carpet, Luxury Vinyl Plank","Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$5,129 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/544-Oakbrook-Ln-89169/home/29495732,63,45,64,Dean Petersen Elementary School,3,William E Orr Middle School,3,Valley High School,1,"544 Oakbrook Ln,Las Vegas,NV89169","$220,000 ",2,1.5,"1,146","Est. $1,708/mo",6 days,1974,"Residential, Townhouse",Two Story,$320/month,"1,307 Sq. Ft.",2,Community,"Laminate, Tile","Central, Gas","Central Air, Electric",$607 ,Balcony,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7009-Rawlins-Ct-89128/home/29201390,59,39,53,Edythe & Lloyd Katz Elementary School,4,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"7009 Rawlins Ct,Las Vegas,NV89128","$495,000 ",4,2.5,"2,178","Est. $3,180/mo",6 days,1979,"Residential, Single Family Residence",Two Story,,"7,405 Sq. Ft.",2,"In Ground, Private, Pool/Spa Combo","Carpet, Hardwood, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$2,058 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8478-Prince-of-Tides-Ct-89113/home/29584183,24,39,39,Lucille S Rogers Elementary School,8,Grant Sawyer Middle School,4,Durango High School,2,"8478 Prince Of Tides Ct,Las Vegas,NV89113","$479,999 ",4,2.5,"1,553","Est. $3,082/mo",6 days,2000,"Residential, Single Family Residence",Two Story,$17/month,"5,663 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Gas","Central Air, Gas","$1,773 ",,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5369-White-Butterfly-St-89113/home/175525463,32,27,44,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"5369 White Butterfly St,Las Vegas,NV89113","$485,000 ",4,2.5,"1,865","Est. $3,070/mo",6 days,2023,"Residential, Single Family Residence",Two Story,$39/month,"3,485 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric",$997 ,,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6400-Penrose-Ln-89107/home/29194224,47,40,47,Vail Pittman Elementary School,5,Frank F Garside Junior High School,3,Western High School,1,"6400 Penrose Ln,Las Vegas,NV89107","$525,000 ",3,2,"1,634","Est. $3,285/mo",6 days,1968,"Residential, Single Family Residence",One Story,,0.26 Acres,,"In Ground, Private","Carpet, Laminate, Tile","Central, Electric","Central Air, Electric","$1,124 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/229-N-Bruce-St-89101/home/29348235,76,51,69,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"229 N Bruce St,Las Vegas,NV89101","$329,900 ",2,1,832,"Est. $2,038/mo",6 days,1943,"Residential, Single Family Residence",One Story,,"5,663 Sq. Ft.",1,,"Laminate, Tile","Central, Electric","Central Air, Electric",$396 ,Porch,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10071-Tanner-Rapids-Ct-89148/home/29868644,31,34,36,,,Victoria Fertitta Middle School,8,Durango High School,2,"10071 Tanner Rapids Ct,Las Vegas,NV89148","$515,000 ",3,2,"1,704","Est. $3,387/mo",6 days,2001,"Residential, Single Family Residence",One Story,$14/month,"8,712 Sq. Ft.",2,Heated,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,913 ",Patio,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4012-Calle-Mirador-89103/home/29502377,74,42,56,C H Decker Elementary School,4,Grant Sawyer Middle School,4,Education W Clark High School,3,"4012 Calle Mirador,Las Vegas,NV89103","$349,799 ",3,2,"1,036","Est. $2,211/mo",7 days,1980,"Residential, Townhouse",One Story,,"5,663 Sq. Ft.",1,,Tile,"Central, Gas","Central Air, Electric","$1,023 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3154-Downing-Pl-89121/home/29509354,34,40,59,Lewis E Rowe Elementary School,7,C W Woodbury Middle School,2,Del Sol High School,3,"3154 Downing Pl,Las Vegas,NV89121","$540,000 ",3,2.5,"2,372","Est. $3,445/mo",7 days,1975,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,"In Ground, Private","Carpet, Luxury Vinyl Plank, Tile","Central, Gas","Central Air, Electric","$1,956 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1310-S-13th-St-89104/home/29451519,78,52,52,Crestwood Elementary School,4,John C Fremont Middle School,5,Valley High School,1,"1310 S 13th St,Las Vegas,NV89104","$420,000 ",4,3,"1,861","Est. $2,660/mo",7 days,1944,"Residential, Single Family Residence",One Story,,"5,663 Sq. Ft.",1,,"Carpet, Luxury Vinyl Plank, Tile","Central, Gas","Central Air, Electric","$1,288 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5445-Indian-Cedar-Dr-89135/home/29065524,5,18,33,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"5445 Indian Cedar Dr,Las Vegas,NV89135","$584,900 ",4,3,"2,173","Est. $3,902/mo",7 days,2007,"Residential, Single Family Residence",Two Story,$83/month,"3,920 Sq. Ft.",2,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$3,165 ",,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6746-Graceda-St-89148/home/28989837,42,34,35,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"6746 Graceda St,Las Vegas,NV89148","$422,500 ",2,2,"1,468","Est. $2,775/mo",7 days,2003,"Residential, Single Family Residence",One Story,$73/month,"4,356 Sq. Ft.",2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$1,608 ","Covered, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6117-Iris-Cir-89107/home/29196018,60,39,51,Vail Pittman Elementary School,5,Frank F Garside Junior High School,3,Western High School,1,"6117 Iris Cir,Las Vegas,NV89107","$299,900 ",4,2,"1,472","Est. $1,905/mo",7 days,1962,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Carpet, Tile","Central, Gas","Central Air, Electric",$980 ,"Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8146-Barodo-Way-89147/home/29564092,8,37,24,Frank Kim Elementary School,5,Clifford J Lawrence Junior High School,5,Durango High School,2,"8146 Barodo Way,Las Vegas,NV89147","$444,000 ",3,2.5,"1,653","Est. $2,993/mo",7 days,1990,"Residential, Single Family Residence",Two Story,$140/month,"4,356 Sq. Ft.",2,Community,"Carpet, Ceramic Tile, Laminate","Central, Gas","Central Air, Electric","$1,855 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
